address,name_legit,size_legit,nodes_legit,edges_legit,inst_count_legit,mnemonic_sha1_legit,disasm_sha1_legit,mnemonic_preview_legit,name_patched,size_patched,nodes_patched,edges_patched,inst_count_patched,mnemonic_sha1_patched,disasm_sha1_patched,mnemonic_preview_patched,_merge,classification
4781096,,,,,,,,,sub_48F428,37.0,2.0,2.0,23.0,b64b9f63e1bbdc8e3b67d8e1335c1903461571cb,94e7ebb2c370b6c73614e54e202d1e33fd806523,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov xor call mov jmp,right_only,added_in_patched
4781136,,,,,,,,,sub_48F450,86.0,9.0,18.0,199.0,6c0d6f57f35ad647591ee482e46b2382c77a6489,9691aa5d3773c1f15285ac8946e73c242950d339,goto goto jcnd jcnd jcnd goto goto add xchg das rol retf jz cli mov xor scasb fcmovb lds scasd stosb xor sbb lahf pop jnp xchg jnp fstp8 imul test xchg mov fmul mov das xlat fxch4 jmp mov add mov sub ldx cfadd ofadd add setz setp sets stx mov mov ldx mov ext cfshl mov mov und nop pop ldx add icall mov mov call mov mov mov mov add ldx mov xor mov mov setz setp,right_only,added_in_patched
4781144,,,,,,,,,sub_48F458,124.0,18.0,38.0,300.0,3be81eafc517f7284a1b2acebe4feb678da47098,03aca2bc6d11a36f27f2e97a8144b2bfb1a544a3,goto jcnd jcnd jcnd jcnd jcnd jcnd jz jcnd jcnd goto goto goto goto goto goto jz cli mov and scasd jb scasb fcmovb lds cli fisubr scasd and fld into mov fcmovb js cmp xor cmpsd pop xchg mov jbe push out inc mov les mov scasb jnz mov aaa daa out xorps imul scasd jno loope loop mov insb adc retf mov mov call mov mov mov mov sub ldx mov and mov mov setz setp sets stx,right_only,added_in_patched
4781152,,,,,,,,,sub_48F460,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,bd7b8def63222ecf51ed7ace2490535bbe9121ef,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
4781184,,,,,,,,,sub_48F480,82.0,11.0,22.0,216.0,93fc81308b59c46fea26a0c1fe9c4b05facaa40e,35624ca3f7e84298acf0687119145847b2ec3823,goto jcnd jcnd jcnd jcnd jcnd jnz jcnd goto goto goto goto jz cli mov xor scasb fcmovb lds scasd stosb xor sbb lahf pop jnp xchg jnp les mov add cmp cmp mov push jnp imul scasd into mov xor loopne hlt mov mov call mov mov mov mov add ldx mov xor mov mov setz setp sets stx mov mov ldx setb seto sub setz setp sets mov add lnot mov.fpu mov mov sub ldx mov add ldx,right_only,added_in_patched
4781192,,,,,,,,,sub_48F488,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,5e82b7159b0d132d42bb0ef27fe6009921bbd2f1,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
4781232,,,,,,,,,sub_48F4B0,8.0,2.0,2.0,8.0,605ee11650956549e49a007aebef81530c83e9db,fe0a31bb50ba668ea996cf902505d8d6db876b9d,goto mov sub mov mov mov lea jmp,right_only,added_in_patched
4781240,,,,,,,,,sub_48F4B8,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,d0ef5b393fe832535ba3d21b0d57aede3d4af5a3,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
4781280,,,,,,,,,sub_48F4E0,18.0,4.0,6.0,36.0,414ab190101662b549f0f9f1c45907317d3038b7,7b56cc58795078568798df5ba7bf43642aa04ed9,goto jcnd goto goto jz cli xchg das rol insb retf mov mov call mov mov ldx mov ext cfshl mov mov und ext nop pop ldx add icall mov add mov mov mov lea jmp,right_only,added_in_patched
4781288,,,,,,,,,sub_48F4E8,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,57be6382bf51afcab87ce26c9d7f789711b75049,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
