address,name_legit,size_legit,nodes_legit,edges_legit,inst_count_legit,mnemonic_sha1_legit,disasm_sha1_legit,mnemonic_preview_legit,name_patched,size_patched,nodes_patched,edges_patched,inst_count_patched,mnemonic_sha1_patched,disasm_sha1_patched,mnemonic_preview_patched,_merge,classification,inst_delta,size_delta
4359440,?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ_11,88.0,3.0,2.0,61.0,336caf1f6ac9779493039d39ad7e6f156683598e,8bdd8f8e60358faf696ec52efe13ee18e97e85db,push mov push push mov push push mov xor push lea mov mov mov call mov mov pop mov pop retn mov mov mov und und und mov mov mov sub stx mov mov sub ldx mov mov nop nop mov mov call mov mov sub ldx mov nop pop nop pop mov icall mov lea mov xor call mov jmp,sub_428510,187.0,17.0,34.0,453.0,df880b69d75b5489fa24a6ffe4db3f9a8b41b58f,c58f541b5b5b7a82ffc3813a5ee7c03002d55e97,jcnd jcnd jcnd goto jcnd jcnd jcnd jcnd goto goto goto goto goto adc scasb fcmovb lds cli into dec xchg inc sbb fld scasd into mov arpl xchg insd mov call pop push fimul push mov xchg sbb sub xchg mov aad pushf mov push jnp fild int in and jle stosb add xchg retf mov add cdq scasd pop jnp jno fld jz cli mov xor scasb fcmovb lds scasd stosb xor sbb lahf pop jnp xchg jnp,both,patched,392.0,99.0
4215632,sub_405350,28.0,1.0,0.0,46.0,c3aa9c96ca2016a3ea020c809ac8d8f5416490b3,47173119186b75a664ea8b92f3c816c12fc7872d,push mov push mov mov push mov call mov mov pop retn mov mov mov mov sub stx mov mov add ldx mov nop push mov mov sub ldx mov mov nop nop mov mov call mov mov sub ldx mov nop pop mov add icall,sub_405350,151.0,24.0,48.0,389.0,444555f2cea3d70c4ec96b6709a7172b61b2e9ce,77a300f43aacde02eb1983567b3cc719298164d0,jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd goto goto goto goto goto goto goto jz cli xchg das rol mov push jnp lodsb lds or js pop push mov aad push shr cmp mov jz cli xchg das rol retf add jz cli cmp sbb arpl sal jle adc mov mov clc adc scasb fcmovb jbe mov fcmovb retn add xchg mov jle xor pop jnp arpl leave cmps loop lahf loop,both,patched,343.0,123.0
4213952,sub_404CC0,72.0,1.0,0.0,143.0,42616c6efd571c2513c06444018052ecdf75d65a,9f3510b4ac60b13b1984273a7a34b81f2bf92f08,push mov sub mov mov mov push mov mov push mov mov push mov mov push mov push mov mov mov mov mov call mov call mov pop retn mov mov mov mov und und mov mov mov sub stx mov mov add ldx mov mov mov add ldx mov nop push mov mov add ldx mov mov mov add ldx mov nop push mov mov add ldx mov mov mov ldx mov nop push mov mov add ldx mov,sub_404CC0,177.0,39.0,84.0,479.0,ff647d9977c1def55f897b103cdd5a13817e7ac5,dffd8a1ca557345a7bdaf81edf6f76e33b1eb844,jcnd jcnd jcnd goto jcnd goto jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto goto goto goto goto goto goto goto jz cli cmp popf cmp sar cmpsb ficom loop retn rol jz pop sbb sti call pop jbe cli scasb add jz cli cmp popf cmp sal cmp sar mov push jnp les jno dec jnb les mov scasb jnz mov insb mov push mov ja dec jnp les mov scasb jnz,both,patched,336.0,105.0
4307632,sub_41BAB0,16.0,1.0,0.0,20.0,5baf88e76b12dfa4808dee3b8e6f923cb8beea3d,1ed6330a52c3fbf5f00091a8bbea3ec6d39003ad,push mov push mov mov mov pop retn mov mov mov mov sub stx mov mov nop pop mov icall,sub_41BAB0,149.0,12.0,26.0,344.0,6aa3dcb273d10db53b5df3aeaf976c9efcf8e80c,97ca19258b9936458f2c1aca12ca042284e7a671,jcnd goto goto jcnd jcnd jcnd jcnd jcnd jcnd goto goto jz cli xchg das ror cmp xchg and xchg mov sbb into stosb jmp aad call les jnp adc rcr cmp sub or add mov les jnp jno push cli scasb add in sti call cmp mov adc scasb fcmovb lds bound jge sbb imul mov dec fcmovb retn mov mov call mov mov ldx mov ext mov mov sub ldx cfshr mov mov und stx mov mov setb,both,patched,324.0,133.0
4224576,sub_407640,19.0,1.0,0.0,30.0,ae1174006b347ec797ef6424b05196d3ee31fb39,1e055b74dba0555a48afc3f68db11abeeac78bcb,push mov push mov mov call mov pop retn mov mov mov mov sub stx mov mov sub ldx mov mov nop nop mov mov call nop pop mov icall,sub_407640,132.0,15.0,36.0,338.0,8408606546175fde0e25ddbfbfd59e7b2c663986,4022946ee0d200cc63deecb177f756d10437c497,jcnd jcnd jcnd jcnd jcnd goto goto jcnd goto jz cli xchg das rol insb retf call cmp mov cmp popa scasd jb scasb fcmovb lds cli fimul inc sbb fld scasd into mov arpl jge fcmovb js cmp mov jno cmp scasb fcmovb or push mov mov scasb jno aad mov pop lds add test sbb push sbb test jmp mov mov call mov mov ldx mov ext cfshl mov mov und ext nop pop ldx add ijmp mov,both,patched,308.0,113.0
4798768,sub_493930,10.0,2.0,2.0,7.0,412dff1c0e2ab69eff8e722b3c990f4e9bcd469e,534a2ba58764948d101e370ad113dc4c2c54624b,mov mov mov mov call mov jmp,sub_493930,126.0,18.0,38.0,299.0,d0cddd9f0215cb7f73cf9ef53ce8a3c69514149b,7187494b625f26775480e9cf68e51e169acb1823,goto jcnd jcnd jcnd jcnd jcnd jcnd jz jcnd jcnd goto goto goto goto goto goto jz cli mov and scasd jb scasb fcmovb lds cli fisubr scasd and fld into mov fcmovb js cmp xor cmpsd pop xchg mov jbe push out inc mov les mov scasb jnz mov aaa daa out xorps imul scasd jno loope loop mov insb adc retf mov mov call mov mov mov mov sub ldx mov and mov mov setz setp sets stx,both,patched,292.0,116.0
4234752,sub_409E00,25.0,1.0,0.0,43.0,7e2ed907c244ee908c231754ccfcdf79d428266a,da09e6c987dfa9cd4960638818a9ea8b46e233e4,push mov push mov mov push call add mov pop retn mov mov mov mov sub stx mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov add icall,sub_409E00,131.0,11.0,22.0,329.0,ef3076e996dba33c40b61721cd9fafe07cacb58c,b9d62d2a8aabcf0f64cbdc58ef40ea53bc9a93c8,jcnd jcnd jcnd goto jcnd jcnd goto jz cli xchg das rol mov inc pusha into lds rcl jg leave cdq sti call cmp xchg das rol insb retf mov jz cli xchg das rol retf sti call cmp dec hlt mov scasd xchg cmp jle mov das sar pushf mov hnt jbe push adc leave cdq sti call sti call cmp xchg das rol insb retf mov mov call mov mov ldx mov ext cfshl mov mov und mov mov,both,patched,286.0,106.0
4228752,sub_408690,177.0,16.0,42.0,339.0,f62c821c4c811b790876424be757c42598d708a3,d8c44be9785b2b7afbca735ea74019f9c70ec688,jcnd jcnd jcnd goto jcnd goto goto jcnd goto goto jcnd goto push mov sub mov mov mov mov cmp jz cmp jz cmp jz jmp mov mov mov mov mov cmp jz push mov call mov jmp mov jmp mov mov mov mov mov cmp jz push mov call mov jmp mov jmp mov mov mov mov mov cmp jz push mov call mov jmp mov mov pop retn mov mov mov mov und und mov mov mov sub,sub_408690,46.0,6.0,10.0,56.0,10ceb0ade9e0844e1d9f441bedf5979779d806c2,e9e4f1f3c566d4f0820c76156d28270ab97ca6b3,jcnd goto ffreep cdq scasd into push mov clc adc mov enter ficom push retn jz cli cmp popf cmp retn loope retf mov mov call mov mov setb seto sub setz setp sets nop pop call mov mov setb seto sub setz setp sets nop pop mov add icall nop pop ldx add add ijmp,both,patched,283.0,131.0
4237840,sub_40AA10,157.0,6.0,16.0,288.0,dc16d70dc11e370cea7418de3d272f6b78901dfb,9553a0e47a748150a2e9486d61921d2855abd208,jcnd jcnd jcnd mov mov mov mov und und mov mov mov sub stx mov mov sub ldx mov mov mov add ldx mov setb seto sub setz setp sets mov mov mov mov sub ldx mov mov mov add ldx mov setb seto sub setz setp sets mov mov mov mov sub ldx mov mov mov add ldx mov nop push mov mov sub ldx mov mov cfadd ofadd add setz setp sets mov mov nop nop mov mov,sub_40AA10,94.0,12.0,26.0,27.0,5ee74e1d4cabcacfb25c58f4346dd260ca0ab4a8,f1653f5bd1c57f924647b643b43927065af9bc93,jz cli cmp popf cmp retn les mov imul js cmp add cmpsb out loop sbb mov outsd loop lds imul jnb les mov add cmpsb jmp,both,patched,261.0,63.0
4203040,sub_402220,28.0,1.0,0.0,54.0,5857b1ab28569fa1034820fcb460961c7362347f,6a262bf12b01dc5e5ff679ec189e9127514b4e09,mov mov mov mov sub stx mov mov sub ldx mov mov cfadd ofadd add setz setp sets mov mov nop nop mov mov call mov mov sub ldx mov mov cfadd ofadd add setz setp sets mov nop pop mov icall push mov push mov mov add call mov add mov pop retn,sub_402220,115.0,17.0,34.0,311.0,37ad024f0cbdacc31419ed36f60939e830ea8591,d0cbd1ae9a86bd4da3f42755542d74984792a55a,jcnd goto jcnd jcnd goto jcnd goto jcnd goto jcnd mov mov ldx setb seto sub setz setp sets mov add mov mov add ldx mov mov xds xds mul mov setnz setnz und und und mov mov xor or lnot mov mov xor or mov mov ldx mov call nop push mov mov or mov mov sub ldx mov add ldx mov mov setb seto sub setz setp sets mov mov mov mov ldx mov ext ext mov mov,both,patched,257.0,87.0
4252736,sub_40E440,241.0,7.0,10.0,325.0,ece1417a31aa5520ff1667cee6e8306c741aaafe,2574c1ded0790c46950783072081f9c0f0fd3687,jcnd goto mov mov mov mov und und mov mov und und und mov mov mov sub stx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov mov sub stx mov mov mov mov sub stx mov mov sub ldx mov setb seto sub setz setp sets mov mov mov setb seto sub setz setp sets mov mov mov add ldx mov mov mov mov stx mov mov add ldx,sub_40E440,31.0,5.0,8.0,84.0,e366a2f8f6b3985220ec5ae733af07ba56e54dc6,a76562c73965e5b3835ced843a10e8fcaeb8a305,jcnd goto jcnd goto goto mov mov call mov mov mov mov add ldx mov setb seto sub setz setp sets stx mov mov ldx setb seto sub setz setp sets mov add ext mov mov add ldx mov add ldx call nop pop ldx add add icall mov mov ldx ext mov mov add ldx mov add ldx nop push xor mov mov setz setp sets mov mov lnot jz cli mov sub scasb fcmovb lds cli retf xlat,both,patched,241.0,210.0
4358096,sub_427FD0,16.0,1.0,0.0,20.0,5baf88e76b12dfa4808dee3b8e6f923cb8beea3d,376764c68447da862a18aa7d21b048bddc7d0f7b,push mov push mov mov mov pop retn mov mov mov mov sub stx mov mov nop pop mov icall,sub_427FD0,98.0,4.0,6.0,256.0,e2291a531a56b210702bf24b70ef911b58886f16,092e243ce3e05a37b8d2855111accba3215cec1d,jcnd goto jz cli xchg das ror cmp in cdq scasd pop sbb sti call cmp cmp shl test mov les mov int cdq scasd pop sbb cmp cmp popf cmp into sahf nop aas fnstsw cmpsb aas les xchg retf mov mov call mov mov ldx mov ext mov mov sub ldx cfshr mov mov und stx mov mov setb seto sub setz setp sets mov xdu call xds mov mov ldx setb seto sub setz setp sets mov,both,patched,236.0,82.0
4349696,sub_425F00,16.0,1.0,0.0,20.0,5baf88e76b12dfa4808dee3b8e6f923cb8beea3d,f6510e23d9863ec58561f71a71e4b6fa333b319a,push mov push mov mov mov pop retn mov mov mov mov sub stx mov mov nop pop mov icall,sub_425F00,103.0,5.0,8.0,255.0,8412d99bbfb25ae74a4f9f757c7941384066d43f,8c56f2dcbcdf0d5193dc1ebfa923b3cd93387f6a,jcnd goto goto jz cli xchg das ror cmp mov cdq scasd pop sbb sti call cmp cmp shl test mov les mov fxch4 cdq scasd pop sbb cmp xchg das ror cmp cmp cmp popf cmp into sahf nop aas fnstsw jmp mov mov call mov mov ldx mov ext mov mov sub ldx cfshr mov mov und stx mov mov setb seto sub setz setp sets mov mov xds mov mov ldx setb seto sub setz setp sets,both,patched,235.0,87.0
4220944,sub_406810,19.0,1.0,0.0,30.0,ae1174006b347ec797ef6424b05196d3ee31fb39,09f16df799cf4f03743cd662f32f9fe7c529f2de,push mov push mov mov call mov pop retn mov mov mov mov sub stx mov mov sub ldx mov mov nop nop mov mov call nop pop mov icall,sub_406810,102.0,17.0,34.0,261.0,8e74dac3b363c7fdc30fda996447e320f65996b4,e45c0a54651338507e8473777a676c5e586660d3,jcnd goto jcnd jcnd jcnd goto goto jcnd jcnd jcnd goto goto scasb jo shr push mov mov add jz cli xchg das rol retf aam jnb les add in sti call cmp xchg das rol push jnp jp insb retf jz cli xchg das rol insb retf jbe movsd scasd call sti call cmp cmp insb mov insb mov mov ldx setb seto sub setz setp sets mov add mov mov mov mov ldx mov cfshr shr und setz,both,patched,231.0,83.0
4314672,std::stack_std::pair_MenuPage___int__std::deque_std::pair_MenuPage___int__std::allocator_std::pair_MenuPage___int____::push(std::pair_MenuPage___int__&&)_42ec50_0,34.0,1.0,0.0,59.0,3ee61e834c8f13ba33d17934b95a055088354f2a,7b0f6f414480f93b1fd07bf25bc6603658c314dd,push mov push mov mov push call add push mov call mov pop retn mov mov mov mov sub stx mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop push mov mov sub ldx mov mov nop nop mov mov call nop pop mov add icall,sub_41D630,133.0,13.0,24.0,282.0,d86f354444c30fa3ade47d591869ae13185c3279,4c2ef20d94c286f8f82e306a03cb2f8470cf01c8,jcnd jcnd goto goto jcnd jcnd jcnd goto goto goto goto push fbstp leave cmps fimul shl cmp xor mov daa ror hnt jbe xchg mov push mov mov mov test lds pop jnp jno retn xchg push shr cmp mov jz cli xchg das rol mov push xchg lds rol and pop jbe movsd scasd call sti call nop push mov mov sub call und mov nop pop mov mov ldx mov mov ldx setb seto sub setz setp sets,both,patched,223.0,99.0
4229696,sub_408A40,277.0,10.0,20.0,346.0,c467d8a86eb972b3e4dc408d33c50ed2a65b763d,4020dd920628673c9ea59fe1eaf23b6f2a42bebf,jcnd jcnd jcnd goto push mov push push mov push sub mov xor push lea mov mov mov mov mov cmp jle push call add cmp jnz mov mov call push call add mov push call add mov push lea push mov mov call mov mov lea push mov mov call push lea call movzx test jz lea call add mov jmp mov mov mov mov mov mov pop mov pop retn mov mov mov mov und und mov mov,sub_408A40,45.0,8.0,14.0,134.0,f5df4288e2185ede72fac53e325b46a801cbae8f,9728e6d5e2b4280aea5f88f7f324b9fe6d3d8374,jcnd jcnd jcnd goto jcnd goto goto goto jz cli mov add popa scasd jb scasb fcmovb lds cli fimul inc sbb mov jo imul jmp mov mov call mov mov mov cfadd ofadd add setz setp sets mov mov mov ldx add ldx add ldx add ldx add ldx add ldx add ldx add mov mov ldx setb seto sub setz setp sets mov add mov mov mov mov ldx setb seto sub setz setp sets mov add lnot,both,patched,212.0,232.0
4359296,sub_428480,169.0,7.0,14.0,220.0,9cdc847311e7a43e7baf67cba73405277d24a2d2,9f2214967bdb45b7814926d108a77bf9ae3827fc,jcnd jcnd push mov push push mov push sub mov xor push lea mov mov mov push call add cmp jz mov test jz mov call mov call push mov call xor mov movzx push mov push call add push mov call mov mov mov pop mov pop retn mov mov mov mov und und mov mov und und und mov mov mov sub stx mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd,sub_428480,5.0,4.0,6.0,11.0,bbbfd06717bca1556b8f8424efcbbb5aeb7238ee,98339820f754af2758929ba4e48e27b71bb5b0fb,jcnd goto goto jz cli mov mov mov call mov mov,both,patched,209.0,164.0
4387892,??$use_facet@V?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@@std@@YAABV?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@0@ABVlocale@0@@Z_0,208.0,13.0,22.0,271.0,2c4e98b2dcc5bef8f8704784545285d8894a2eb0,6cdaa7a91f22492c49a7405bb8379342bd603a45,jcnd jcnd goto jcnd goto push mov call push lea call mov mov and mov call mov push call mov test jnz test jz mov jmp push lea push call pop pop cmp jz mov mov push mov call mov pop mov mov call mov call mov lea call mov call retn lea call push lea push call und und und und und mov nop push mov sub mov mov nop nop mov mov call mov mov ldx mov mov,sub_42F434,218.0,15.0,26.0,71.0,9f6b1540b9c128afd720a591c03883c431af6833,43da41505c738780dec8409b6b6114445c2e1b59,jz cli xchg das rol insb retf push mov call push lea call mov mov and mov call mov push call mov test jnz test jz mov jmp push lea push call pop pop cmp jz mov mov push mov call mov pop mov mov call mov call mov lea call mov call retn lea call push lea push call lea jmp lea jmp mov lea mov xor call mov jmp,both,patched,200.0,10.0
4309760,sub_41C300,238.0,1.0,0.0,280.0,76ba5385ad3c274217b4700f2dc258839fb3dc7e,81dceaa5872b887008391c8809e0842f77bda51f,push mov sub mov xor mov mov push push lea push call add push push lea push call add push lea push mov mov push call lea push call lea push push lea push call push lea push mov mov push call push lea push lea push call push lea push call add lea push call mov call mov xor call mov pop retn mov mov mov mov und und mov mov und und und mov mov mov sub stx,sub_41C300,24.0,3.0,4.0,81.0,682c37e934ca6e5040c8696fd343dc3b1aefe965,b2fa86f348ed1766b72c4b7ef6f157f1fe045246,jcnd goto jz cli aaa sbb retf movs scasd push cli mov scasd pop dec retn mov mov call ext mov add setb seto sub setz setp sets nop pop ldx add icall mov mov ldx mov mov stx mov add add mov mov ldx setb seto sub setz setp sets mov add nop push call mov mov mov mov ldx setb seto sub setz setp sets mov add nop pop seto sub setz setp sets nop pop mov add,both,patched,199.0,214.0
4359232,?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ_10,88.0,3.0,2.0,61.0,336caf1f6ac9779493039d39ad7e6f156683598e,97949e745451db242d3ea8883ecfc5e10c30089c,push mov push push mov push push mov xor push lea mov mov mov call mov mov pop mov pop retn mov mov mov und und und mov mov mov sub stx mov mov sub ldx mov mov nop nop mov mov call mov mov sub ldx mov nop pop nop pop mov icall mov lea mov xor call mov jmp,sub_428440,97.0,10.0,22.0,259.0,7f52d9d3a529e7dea2bb8d2f83bcab2a7cc838e5,9cb77b66d147f6ec9eac8a61be8a5052daac1d5e,jcnd jcnd jcnd goto jcnd goto goto add cmp sar adc shr jno int push mov cli scasb add jz cli mov xor scasb fcmovb lds scasd stosb xor sbb lahf pop jnp xchg jnp les pop push mov aad push shr cmp mov mov add mov sub ldx cfadd ofadd add setz setp sets stx mov mov setb seto sub setz setp sets mov mov ldx mov cfshr sar und setz setp sets stx mov mov sub ldx xdu,both,patched,198.0,9.0
4356064,sub_4277E0,16.0,1.0,0.0,20.0,5baf88e76b12dfa4808dee3b8e6f923cb8beea3d,264b9c059ac81700a179f7c2da0f57ef115fd668,push mov push mov mov mov pop retn mov mov mov mov sub stx mov mov nop pop mov icall,sub_4277E0,82.0,6.0,10.0,216.0,4e8d42546da961cdaf1a6857a3b4d161db1f96ee,1ffe487a85f1f5213dc697477116f9d11fb0006d,jcnd goto goto jz cli xchg das ror cmp mov cdq scasd pop sbb sti call cmp cmp shl test mov les mov int cdq scasd pop sbb cmp cmp popf cmp into sahf nop inc mov mov call mov mov ldx mov ext mov mov sub ldx cfshr mov mov und stx mov mov setb seto sub setz setp sets mov mov xds mov mov ldx setb seto sub setz setp sets mov add nop pop mov mov sub,both,patched,196.0,66.0
4456784,"protected: virtual class std::istreambuf_iterator<unsigned short,struct std::char_traits<unsigned short>> std::time_get<unsigned short,class std::istreambuf_iterator<unsigned short,struct std::char_traits<unsigned short>>>::do_get_year(class std::istreambuf_iterator<unsigned short,struct std::char_traits<unsigned short>>,class std::istreambuf_iterator<unsigned short,struct std::char_traits<unsigned short>>,class std::ios_base near &,int near &,struct tm near *)const",185.0,11.0,22.0,299.0,4294b85bfacb46bb1ddf98cbe6f8d01efc74d8bd,5e52945129c842c7fef97ccc3fcbada2650f6f8e,jcnd jcnd goto jcnd push mov call mov mov lea push call and lea push call or mov pop lea call and lea push push push push lea push lea push push call mov add or test jnz mov cmp jge add jmp cmp jl add mov mov mov mov mov mov mov call retn und und und und und mov mov mov add ldx mov mov sub mov mov mov add ldx nop push mov nop nop mov mov,sub_440150,301.0,27.0,58.0,107.0,8d4b7fd85e7781520d955de0a18a007d6a4285ed,3ba29eaa5e132d0fea74d2ff56018a7f462d8a36,push mov call mov mov lea push call and lea push call or mov pop lea call and lea push push push push lea push lea push push call mov add or test jnz mov cmp jge add jmp cmp jl add mov mov mov mov mov mov mov call retn jz cli mov and scasd jb scasb fcmovb lds cli fisubr scasd and fld into mov fcmovb js cmp xor cmpsd pop xchg mov jbe push out inc mov,both,patched,192.0,116.0
4769008,sub_48C4F0,226.0,10.0,20.0,256.0,17f89e2da03afaf88d1433b2427dee516fc52749,a15510dfb451918235bd49b34a4fced885eec2f9,jcnd jcnd jcnd mov mov mov mov und und mov mov und und und mov mov mov sub stx mov mov mov mov sub stx mov nop push mov sub mov mov nop nop mov mov call mov mov mov mov sub stx mov nop push mov nop push mov nop push mov nop nop mov mov call mov mov nop nop mov mov call nop push mov nop push mov sub mov mov nop nop mov mov call mov,sub_48C4F0,226.0,10.0,20.0,64.0,be1becc7bb73a1c53541bd60bc420edec3a93ea7,173640de895d4b7daaaa27b5b3a86cabbaf49f19,push mov push push mov push sub mov xor push lea mov mov mov push lea call mov push push push call mov call push push lea call test jnz mov lea push push lea call test jnz cmp jbe mov lea call mov mov mov lea call mov mov mov pop mov pop retn lea jmp mov lea mov xor call mov jmp,both,patched,192.0,0.0
4292784,sub_4180B0,53.0,8.0,18.0,95.0,1835a64fd1717802416fd798ac7866248148a5c2,f79d6e05a97a3c2a54675579edca6d25b3fca12d,jcnd jcnd goto goto mov nop push mov mov add ldx mov setb seto sub setz setp sets mov mov mov mov add ldx mov nop push mov nop nop mov mov ldx icall mov and mov mov setz setp sets mov mov mov mov mov mov sub stx mov mov mov mov mov mov sub stx mov mov sub ldx mov mov mov mov mov mov setz setp sets mov nop pop mov icall push mov push cmp jz,sub_4180B0,104.0,11.0,24.0,271.0,40be6b495c9d7cfb07835ab80310b5399581d899,030e10eb1b6a03a1cfb4e297888e4d515c9e215c,jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto goto goto mov mov ldx xor mov mov setz setp sets mov xor mov mov setz setp sets xdu cfadd ofadd add cfadd ofadd or or add setz setp sets mov mov ldx setb seto sub setz setp sets mov add mov mov ldx ext stx mov mov mov mul add mov sub ldx mov cfshr sar und setz setp sets stx mov mov ldx mov mov stx mov add add xdu,both,patched,176.0,51.0
4253104,sub_40E5B0,239.0,5.0,4.0,261.0,01428fd6323a60e3423ce65c458271a93e697e6f,9f63a8eb2e68a73642d9849f82a44a3bccbdbac7,mov mov mov mov und und mov mov und und und mov mov mov mov sub stx mov sub mov mov nop nop mov mov call mov mov mov mov sub stx mov mov add ldx mov mov nop nop mov mov call mov mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov cfadd ofadd add setz setp sets mov nop push mov nop nop mov mov call,sub_40E5B0,25.0,7.0,12.0,98.0,597e4b091ad82d26b147259ee4fbf26b3979ea90,16b73f9ff646a0394130f4a2f98b0b04dd9cc047,jcnd jcnd goto goto goto mov mov call mov mov mov mov setb seto sub setz setp sets mov mov ldx add ldx add ldx add ldx add ldx add ldx add ldx add mov mov ldx setb seto sub setz setp sets mov add mov mov mov mov ldx setb seto sub setz setp sets mov add ext mov mov add ldx mov add ldx call mov seto sub setz setp sets xdu nop push xdu nop push xdu,both,patched,163.0,214.0
4349184,sub_425D00,16.0,1.0,0.0,20.0,5baf88e76b12dfa4808dee3b8e6f923cb8beea3d,29e639d71945fbfc98240bd00fb14904a2eca987,push mov push mov mov mov pop retn mov mov mov mov sub stx mov mov nop pop mov icall,sub_425D00,77.0,6.0,12.0,174.0,36872ec2cabf9abfa1db06373030f077acc069ad,7fd67fdc7a59d0e1b9d092b24f50405df7482e6c,jcnd goto jcnd jz cli xchg das ror cmp jnz cdq scasd pop sbb sti call cmp cmp shl test mov les mov sub sbb cmp xchg das rol insb retf mov mov call mov mov ldx mov ext mov mov sub ldx cfshr mov mov und stx mov mov setb seto sub setz setp sets mov mov lnot xds mov mov ldx setb seto sub setz setp sets mov add nop pop mov mov sub ldx xdu add setb,both,patched,154.0,61.0
4204784,??0?$CStringT@_WV?$StrTraitMFC@_WV?$ChTraitsCRT@_W@ATL@@@@@ATL@@QAE@PBD@Z_0,152.0,7.0,10.0,153.0,3ccac67900ee474feb7c39baf35929d319cf515e,8784796ecc88057a13b233c4833092dcf68ba648,jcnd push mov push push mov push push mov xor push lea mov mov call push mov call mov mov push mov call movzx test jnz mov push mov call mov mov mov mov pop mov pop retn mov mov mov und und und mov mov mov sub stx mov nop nop mov mov call nop push mov mov sub ldx mov mov nop nop mov mov call mov mov mov mov sub stx mov mov add ldx mov nop,sub_4028F0,2.0,3.0,4.0,6.0,c6cfd73d657b428141b983a6899037fccf3caee3,027cc782fe7dc9d534fc69c0206f90fc9722f5dc,jcnd goto goto jz mov mov,both,patched,147.0,150.0
4301888,sub_41A440,28.0,1.0,0.0,46.0,c3aa9c96ca2016a3ea020c809ac8d8f5416490b3,15fae640ab263175dfae8e55d80f980ac727b9f8,push mov push mov mov push mov call mov mov pop retn mov mov mov mov sub stx mov mov add ldx mov nop push mov mov sub ldx mov mov nop nop mov mov call mov mov sub ldx mov nop pop mov add icall,sub_41A440,86.0,15.0,34.0,192.0,0ee198407824fcf6ec6dd9186d4e1c24bbd3b77c,39259a2bb44e8918c1a6ad430366a2bd1ec1ddf1,jcnd jcnd goto jnz jcnd goto jcnd jcnd jcnd goto out out cmp faddp loopne icebp sal jz cli xchg das rol mov push jnp fstp9 sub sal xchg inc sbb fld scasd into mov jno cmp jnp jp insb sbb lahf inc fmul call mov call mov mov add ldx setb seto sub setz setp sets ext mov mov sub mov mov mov setnz ext mov mov add ldx cfshl shl und setz setp sets stx mov mov call,both,patched,146.0,58.0
4359712,?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ_12,88.0,3.0,2.0,61.0,336caf1f6ac9779493039d39ad7e6f156683598e,671c5199bae5c16a03d4ca3af5e797c0fa1dcfe4,push mov push push mov push push mov xor push lea mov mov mov call mov mov pop mov pop retn mov mov mov und und und mov mov mov sub stx mov mov sub ldx mov mov nop nop mov mov call mov mov sub ldx mov nop pop nop pop mov icall mov lea mov xor call mov jmp,sub_428620,80.0,10.0,18.0,206.0,4ced57375abdf1dfacdc18a2b3e0adaf0a87486f,b828210502ffcce942f35e70d1183311715a4754,jcnd jcnd jcnd jcnd goto goto goto goto goto sbb fbld add das iret jz cli mov xor scasb fcmovb lds scasd stosb xor sbb lahf pop jnp xchg jnp les pop in scasb fcmovb js xchg push shr cmp mov mov mov add ldx mov mov add setb seto sub setz setp sets stx mov mov ldx ext mov cfadd ofadd add setz setp sets mov ext ext mov mov call mov mov mov mov add ldx mov xor,both,patched,145.0,8.0
