idx,legit_addr,legit_disasm,patched_addr,patched_disasm,same_line,legit_addr_hex,patched_addr_hex
253,4761994,"and    et1.4, et0.4, et0.4",568521,"lea     ecx, [ebp+var_468]",False,0x0048A98A,0x0008ACC9
254,4761994,"mov    #0.1, cf.1",568527,call    loc_40B2C0,False,0x0048A98A,0x0008ACCF
255,4761994,"mov    #0.1, of.1",568532,"mov     eax, [ebp+var_458]",False,0x0048A98A,0x0008ACD4
256,4761994,"setz   et0.4, #0.4, zf.1",568538,"mov     ecx, [eax+18h]",False,0x0048A98A,0x0008ACDA
257,4761994,"setp   et0.4, #0.4, pf.1",568541,push    ecx,False,0x0048A98A,0x0008ACDD
258,4761994,"sets   et0.4, sf.1",568542,call    loc_409500,False,0x0048A98A,0x0008ACDE
259,4761994,"stx    et0.4, seg.2, eoff.4",568547,"add     esp, 4",False,0x0048A98A,0x0008ACE3
260,4762001,"mov    ebp.4, et1.4",568550,push    eax,False,0x0048A991,0x0008ACE6
261,4762001,"sub    et1.4, #0x4FC.4, et1.4",568551,"lea     ecx, [ebp+var_460]",False,0x0048A991,0x0008ACE7
262,4762001,"mov    et1.4, ecx.4",568557,call    near ptr sub_405350,False,0x0048A991,0x0008ACED
263,4762007,"mov    #0x48A99C.4, ett.4",568562,"mov     byte ptr [ebp+var_4], 7",False,0x0048A997,0x0008ACF2
264,4762007,nop,568566,"lea     ecx, [ebp+var_460]",False,0x0048A997,0x0008ACF6
265,4762007,nop,568572,call    near ptr byte_4093B0,False,0x0048A997,0x0008ACFC
266,4762007,"mov    cs.2, seg.2",568577,"movzx   edx, al",False,0x0048A997,0x0008AD01
267,4762007,"mov    #0x406180.4, eoff.4",568580,"test    edx, edx",False,0x0048A997,0x0008AD04
268,4762007,"call   $""?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ_0""",568582,jnz     short loc_48AD4A,False,0x0048A997,0x0008AD06
269,4762012,"mov    #0.1, t1.1",568584,"mov     [ebp+var_470], 0",False,0x0048A99C,0x0008AD08
270,4762012,"mov    t1.1, t0.1",568591,"mov     byte ptr [ebp+var_4], 4",False,0x0048A99C,0x0008AD0F
271,4762012,"mov    ebp.4, eoff.4",568595,"lea     ecx, [ebp+var_460]",False,0x0048A99C,0x0008AD13
272,4762012,"mov    ss.2, seg.2",568601,call    loc_405370,False,0x0048A99C,0x0008AD19
273,4762012,"sub    eoff.4, #0x469.4, eoff.4",568606,"mov     byte ptr [ebp+var_4], 0",False,0x0048A99C,0x0008AD1E
274,4762012,"stx    t0.1, seg.2, eoff.4",568610,"lea     ecx, [ebp+var_468]",False,0x0048A99C,0x0008AD22
275,4762019,"mov    #0xFFFFFFFF.4, et1.4",568616,call    near ptr loc_4028CF+1,False,0x0048A9A3,0x0008AD28
276,4762019,"mov    et1.4, et0.4",568621,"mov     [ebp+var_4], 0FFFFFFFFh",False,0x0048A9A3,0x0008AD2D
277,4762019,"mov    ebp.4, eoff.4",568628,"lea     ecx, [ebp+var_454]",False,0x0048A9A3,0x0008AD34
278,4762019,"mov    ss.2, seg.2",568634,call    loc_407750,False,0x0048A9A3,0x0008AD3A
279,4762019,"sub    eoff.4, #4.4, eoff.4",568639,"mov     al, [ebp+var_470]",False,0x0048A9A3,0x0008AD3F
280,4762019,"stx    et0.4, seg.2, eoff.4",568645,jmp     loc_48B431,False,0x0048A9A3,0x0008AD45
281,4762026,"mov    ebp.4, et1.4",568650,"push    offset aIdalerttitle; ""idAlertTitle""",False,0x0048A9AA,0x0008AD4A
282,4762026,"sub    et1.4, #0x454.4, et1.4",568655,"lea     ecx, [ebp+var_460]",False,0x0048A9AA,0x0008AD4F
283,4762026,"mov    et1.4, ecx.4",568661,call    near ptr sub_409590,False,0x0048A9AA,0x0008AD55
284,4762032,"mov    #0x48A9B5.4, ett.4",568666,push    eax,False,0x0048A9B0,0x0008AD5A
285,4762032,nop,568667,"lea     ecx, [ebp+var_478]",False,0x0048A9B0,0x0008AD5B
286,4762032,nop,568673,call    near ptr sub_405350,False,0x0048A9B0,0x0008AD61
287,4762032,"mov    cs.2, seg.2",568678,"mov     byte ptr [ebp+var_4], 8",False,0x0048A9B0,0x0008AD66
288,4762032,"mov    #0x407750.4, eoff.4",568682,"push    offset aIdmessagetext; ""idMessageText""",False,0x0048A9B0,0x0008AD6A
289,4762032,call   $sub_407750,568687,"lea     ecx, [ebp+var_460]",False,0x0048A9B0,0x0008AD6F
290,4762037,"mov    ebp.4, eoff.4",568693,call    near ptr sub_409590,False,0x0048A9B5,0x0008AD75
291,4762037,"mov    ss.2, seg.2",568698,push    eax,False,0x0048A9B5,0x0008AD7A
292,4762037,"sub    eoff.4, #0x469.4, eoff.4",568699,"lea     ecx, [ebp+var_474]",False,0x0048A9B5,0x0008AD7B
293,4762037,"ldx    seg.2, eoff.4, t1.1",568705,call    near ptr sub_405350,False,0x0048A9B5,0x0008AD81
294,4762037,"mov    t1.1, al.1",568710,"mov     byte ptr [ebp+var_4], 9",False,0x0048A9B5,0x0008AD86
295,4762043,"mov    cs.2, seg.2",568714,"lea     ecx, [ebp+var_478]",False,0x0048A9BB,0x0008AD8A
296,4762043,"mov    #0x48B431.4, eoff.4",568720,call    near ptr byte_4093B0,False,0x0048A9BB,0x0008AD90
297,4762048,"mov    ebp.4, eoff.4",568725,"movzx   eax, al",False,0x0048A9C0,0x0008AD95
298,4762048,"mov    ss.2, seg.2",568728,"test    eax, eax",False,0x0048A9C0,0x0008AD98
299,4762048,"sub    eoff.4, #0x458.4, eoff.4",568730,jz      short loc_48ADAE,False,0x0048A9C0,0x0008AD9A
300,4762048,"ldx    seg.2, eoff.4, et1.4",568732,"lea     ecx, [ebp+var_474]",False,0x0048A9C0,0x0008AD9C
301,4762048,"mov    et1.4, ecx.4",568738,call    near ptr byte_4093B0,False,0x0048A9C0,0x0008ADA2
302,4762054,"mov    #0x48A9CB.4, ett.4",568743,"movzx   ecx, al",False,0x0048A9C6,0x0008ADA7
303,4762054,nop,568746,"test    ecx, ecx",False,0x0048A9C6,0x0008ADAA
304,4762054,nop,568748,jnz     short loc_48AE0E,False,0x0048A9C6,0x0008ADAC
305,4762054,"mov    cs.2, seg.2",568750,"mov     [ebp+var_46D], 0",False,0x0048A9C6,0x0008ADAE
306,4762054,"mov    #0x485B60.4, eoff.4",568757,"mov     byte ptr [ebp+var_4], 8",False,0x0048A9C6,0x0008ADB5
307,4762054,call   $sub_485B60,568761,"lea     ecx, [ebp+var_474]",False,0x0048A9C6,0x0008ADB9
308,4762059,"xdu    al.1, ecx.4",568767,call    loc_405370,False,0x0048A9CB,0x0008ADBF
309,4762062,"mov    ecx.4, et0.4",568772,"mov     byte ptr [ebp+var_4], 7",False,0x0048A9CE,0x0008ADC4
310,4762062,"and    ecx.4, et0.4, et0.4",568776,"lea     ecx, [ebp+var_478]",False,0x0048A9CE,0x0008ADC8
311,4762062,"mov    #0.1, cf.1",568782,call    loc_405370,False,0x0048A9CE,0x0008ADCE
312,4762062,"mov    #0.1, of.1",568787,"mov     byte ptr [ebp+var_4], 4",False,0x0048A9CE,0x0008ADD3
313,4762062,"setz   et0.4, #0.4, zf.1",568791,"lea     ecx, [ebp+var_460]",False,0x0048A9CE,0x0008ADD7
314,4762062,"setp   et0.4, #0.4, pf.1",568797,call    loc_405370,False,0x0048A9CE,0x0008ADDD
315,4762062,"sets   et0.4, sf.1",568802,"mov     byte ptr [ebp+var_4], 0",False,0x0048A9CE,0x0008ADE2
316,4762064,"mov    cs.2, seg.2",568806,"lea     ecx, [ebp+var_468]",False,0x0048A9D0,0x0008ADE6
317,4762064,"mov    #0x48AA7D.4, eoff.4",568812,call    near ptr loc_4028CF+1,False,0x0048A9D0,0x0008ADEC
318,4762064,"lnot   zf.1, tt.1",568817,"mov     [ebp+var_4], 0FFFFFFFFh",False,0x0048A9D0,0x0008ADF1
319,4762070,"mov    #0x48A9DB.4, ett.4",568824,"lea     ecx, [ebp+var_454]",False,0x0048A9D6,0x0008ADF8
320,4762070,nop,568830,call    loc_407750,False,0x0048A9D6,0x0008ADFE
321,4762070,nop,568835,"mov     al, [ebp+var_46D]",False,0x0048A9D6,0x0008AE03
322,4762070,"mov    cs.2, seg.2",568841,jmp     loc_48B431,False,0x0048A9D6,0x0008AE09
323,4762070,"mov    #0x406200.4, eoff.4",568846,"push    offset aIdcontactsuppo; ""idContactSupport""",False,0x0048A9D6,0x0008AE0E
324,4762070,call   $sub_406200,568851,"lea     ecx, [ebp+var_460]",False,0x0048A9D6,0x0008AE13
325,4762075,"mov    eax.4, et0.4",568857,call    near ptr sub_409590,False,0x0048A9DB,0x0008AE19
326,4762075,"and    eax.4, et0.4, et0.4",568862,push    eax,False,0x0048A9DB,0x0008AE1E
327,4762075,"mov    #0.1, cf.1",568863,"lea     ecx, [ebp+var_490]",False,0x0048A9DB,0x0008AE1F
328,4762075,"mov    #0.1, of.1",568869,call    near ptr sub_405350,False,0x0048A9DB,0x0008AE25
329,4762075,"setz   et0.4, #0.4, zf.1",568874,"mov     byte ptr [ebp+var_4], 0Ah",False,0x0048A9DB,0x0008AE2A
330,4762075,"setp   et0.4, #0.4, pf.1",568878,"push    offset aIdrestartdevic; ""idRestartDevice""",False,0x0048A9DB,0x0008AE2E
331,4762075,"sets   et0.4, sf.1",568883,"lea     ecx, [ebp+var_460]",False,0x0048A9DB,0x0008AE33
332,4762077,"mov    cs.2, seg.2",568889,call    near ptr sub_409590,False,0x0048A9DD,0x0008AE39
333,4762077,"mov    #0x48AA4F.4, eoff.4",568894,push    eax,False,0x0048A9DD,0x0008AE3E
334,4762079,"mov    #8.4, et1.4",568895,"lea     ecx, [ebp+var_48C]",False,0x0048A9DF,0x0008AE3F
335,4762079,"mov    et1.4, et0.4",568901,call    near ptr sub_405350,False,0x0048A9DF,0x0008AE45
336,4762079,"mov    ebp.4, eoff.4",568906,"mov     byte ptr [ebp+var_4], 0Bh",False,0x0048A9DF,0x0008AE4A
337,4762079,"mov    ss.2, seg.2",568910,"push    offset aIdsubmitdump; ""idSubmitDump""",False,0x0048A9DF,0x0008AE4E
338,4762079,"sub    eoff.4, #0x4C0.4, eoff.4",568915,"lea     ecx, [ebp+var_460]",False,0x0048A9DF,0x0008AE53
339,4762079,"stx    et0.4, seg.2, eoff.4",568921,call    near ptr sub_409590,False,0x0048A9DF,0x0008AE59
340,4762089,"mov    #0.4, et0.4",568926,push    eax,False,0x0048A9E9,0x0008AE5E
341,4762089,nop,568927,"lea     ecx, [ebp+var_488]",False,0x0048A9E9,0x0008AE5F
342,4762089,push   #0.4,568933,call    near ptr sub_405350,False,0x0048A9E9,0x0008AE65
343,4762091,"mov    ebp.4, et1.4",568938,"mov     byte ptr [ebp+var_4], 0Ch",False,0x0048A9EB,0x0008AE6A
344,4762091,"sub    et1.4, #0x4EC.4, et1.4",568942,"push    offset aIdnotnow; ""idNotNow""",False,0x0048A9EB,0x0008AE6E
345,4762091,"mov    et1.4, ecx.4",568947,"lea     ecx, [ebp+var_460]",False,0x0048A9EB,0x0008AE73
346,4762097,"mov    #0x48A9F6.4, ett.4",568953,call    near ptr sub_409590,False,0x0048A9F1,0x0008AE79
347,4762097,nop,568958,push    eax,False,0x0048A9F1,0x0008AE7E
348,4762097,nop,568959,"lea     ecx, [ebp+var_484]",False,0x0048A9F1,0x0008AE7F
349,4762097,"mov    cs.2, seg.2",568965,call    near ptr sub_405350,False,0x0048A9F1,0x0008AE85
350,4762097,"mov    #0x4061C0.4, eoff.4",568970,"mov     byte ptr [ebp+var_4], 0Dh",False,0x0048A9F1,0x0008AE8A
351,4762097,call   $sub_4061C0,568974,"push    offset aIdbdicon; ""idBdIcon""",False,0x0048A9F1,0x0008AE8E
352,4762102,"mov    eax.4, et0.4",568979,"lea     ecx, [ebp+var_460]",False,0x0048A9F6,0x0008AE93
353,4762102,"mov    ebp.4, eoff.4",568985,call    near ptr sub_409590,False,0x0048A9F6,0x0008AE99
354,4762102,"mov    ss.2, seg.2",568990,push    eax,False,0x0048A9F6,0x0008AE9E
355,4762102,"sub    eoff.4, #0x4BC.4, eoff.4",568991,"lea     ecx, [ebp+var_480]",False,0x0048A9F6,0x0008AE9F
356,4762102,"stx    et0.4, seg.2, eoff.4",568997,call    near ptr sub_405350,False,0x0048A9F6,0x0008AEA5
357,4762108,"mov    ebp.4, eoff.4",569002,"mov     byte ptr [ebp+var_4], 0Eh",False,0x0048A9FC,0x0008AEAA
358,4762108,"mov    ss.2, seg.2",569006,"lea     ecx, [ebp+var_490]",False,0x0048A9FC,0x0008AEAE
359,4762108,"sub    eoff.4, #0x4BC.4, eoff.4",569012,call    near ptr byte_4093B0,False,0x0048A9FC,0x0008AEB4
360,4762108,"ldx    seg.2, eoff.4, et1.4",569017,"movzx   edx, al",False,0x0048A9FC,0x0008AEB9
361,4762108,"mov    et1.4, edx.4",569020,"test    edx, edx",False,0x0048A9FC,0x0008AEBC
362,4762114,"mov    edx.4, et0.4",569022,jz      short loc_48AF0C,False,0x0048AA02,0x0008AEBE
363,4762114,"mov    ebp.4, eoff.4",569024,"lea     ecx, [ebp+var_48C]",False,0x0048AA02,0x0008AEC0
364,4762114,"mov    ss.2, seg.2",569030,call    near ptr byte_4093B0,False,0x0048AA02,0x0008AEC6
365,4762114,"sub    eoff.4, #0x4C4.4, eoff.4",569035,"movzx   eax, al",False,0x0048AA02,0x0008AECB
366,4762114,"stx    et0.4, seg.2, eoff.4",569038,"test    eax, eax",False,0x0048AA02,0x0008AECE
367,4762120,"mov    #2.1, t1.1",569040,jz      short loc_48AF0C,False,0x0048AA08,0x0008AED0
368,4762120,"mov    t1.1, t0.1",569042,"lea     ecx, [ebp+var_488]",False,0x0048AA08,0x0008AED2
369,4762120,"mov    ebp.4, eoff.4",569048,call    near ptr byte_4093B0,False,0x0048AA08,0x0008AED8
370,4762120,"mov    ss.2, seg.2",569053,"movzx   ecx, al",False,0x0048AA08,0x0008AEDD
371,4762120,"sub    eoff.4, #4.4, eoff.4",569056,"test    ecx, ecx",False,0x0048AA08,0x0008AEE0
372,4762120,"stx    t0.1, seg.2, eoff.4",569058,jz      short loc_48AF0C,False,0x0048AA08,0x0008AEE2
373,4762124,"mov    ebp.4, eoff.4",569060,"lea     ecx, [ebp+var_484]",False,0x0048AA0C,0x0008AEE4
374,4762124,"mov    ss.2, seg.2",569066,call    near ptr byte_4093B0,False,0x0048AA0C,0x0008AEEA
375,4762124,"sub    eoff.4, #0x45C.4, eoff.4",569071,"movzx   edx, al",False,0x0048AA0C,0x0008AEEF
376,4762124,"ldx    seg.2, eoff.4, et1.4",569074,"test    edx, edx",False,0x0048AA0C,0x0008AEF2
377,4762124,"mov    et1.4, eax.4",569076,jz      short loc_48AF0C,False,0x0048AA0C,0x0008AEF4
378,4762130,"mov    #2.4, et1.4",569078,"lea     ecx, [ebp+var_480]",False,0x0048AA12,0x0008AEF6
379,4762130,"or     et1.4, eax.4, eax.4",569084,call    near ptr byte_4093B0,False,0x0048AA12,0x0008AEFC
380,4762130,"mov    #0.1, cf.1",569089,"movzx   eax, al",False,0x0048AA12,0x0008AF01
381,4762130,"mov    #0.1, of.1",569092,"test    eax, eax",False,0x0048AA12,0x0008AF04
382,4762130,"setz   eax.4, #0.4, zf.1",569094,jnz     loc_48AFB7,False,0x0048AA12,0x0008AF06
383,4762130,"setp   eax.4, #0.4, pf.1",569100,"mov     [ebp+var_46E], 0",False,0x0048AA12,0x0008AF0C
384,4762130,"sets   eax.4, sf.1",569107,"mov     byte ptr [ebp+var_4], 0Dh",False,0x0048AA12,0x0008AF13
385,4762133,"mov    eax.4, et0.4",569111,"lea     ecx, [ebp+var_480]",False,0x0048AA15,0x0008AF17
386,4762133,"mov    ebp.4, eoff.4",569117,call    loc_405370,False,0x0048AA15,0x0008AF1D
387,4762133,"mov    ss.2, seg.2",569122,"mov     byte ptr [ebp+var_4], 0Ch",False,0x0048AA15,0x0008AF22
388,4762133,"sub    eoff.4, #0x45C.4, eoff.4",569126,"lea     ecx, [ebp+var_484]",False,0x0048AA15,0x0008AF26
389,4762133,"stx    et0.4, seg.2, eoff.4",569132,call    loc_405370,False,0x0048AA15,0x0008AF2C
390,4762139,"mov    &($aFailedToGetUse).4, et0.4",569137,"mov     byte ptr [ebp+var_4], 0Bh",False,0x0048AA1B,0x0008AF31
391,4762139,nop,569141,"lea     ecx, [ebp+var_488]",False,0x0048AA1B,0x0008AF35
392,4762139,push   et0.4,569147,call    loc_405370,False,0x0048AA1B,0x0008AF3B
393,4762144,"mov    &($aCbdsubwizdlgIn_2).4, et0.4",569152,"mov     byte ptr [ebp+var_4], 0Ah",False,0x0048AA20,0x0008AF40
394,4762144,nop,569156,"lea     ecx, [ebp+var_48C]",False,0x0048AA20,0x0008AF44
395,4762144,push   et0.4,569162,call    loc_405370,False,0x0048AA20,0x0008AF4A
396,4762149,"mov    #0x400000.4, et0.4",569167,"mov     byte ptr [ebp+var_4], 9",False,0x0048AA25,0x0008AF4F
397,4762149,nop,569171,"lea     ecx, [ebp+var_490]",False,0x0048AA25,0x0008AF53
398,4762149,push   #0x400000.4,569177,call    loc_405370,False,0x0048AA25,0x0008AF59
399,4762154,"mov    ebp.4, et1.4",569182,"mov     byte ptr [ebp+var_4], 8",False,0x0048AA2A,0x0008AF5E
400,4762154,"sub    et1.4, #0x4C0.4, et1.4",569186,"lea     ecx, [ebp+var_474]",False,0x0048AA2A,0x0008AF62
401,4762154,"mov    et1.4, ecx.4",569192,call    loc_405370,False,0x0048AA2A,0x0008AF68
402,4762160,nop,569197,"mov     byte ptr [ebp+var_4], 7",False,0x0048AA30,0x0008AF6D
403,4762160,push   ecx.4,569201,"lea     ecx, [ebp+var_478]",False,0x0048AA30,0x0008AF71
404,4762161,"mov    #0.4, et0.4",569207,call    loc_405370,False,0x0048AA31,0x0008AF77
405,4762161,nop,569212,"mov     byte ptr [ebp+var_4], 4",False,0x0048AA31,0x0008AF7C
406,4762161,push   #0.4,569216,"lea     ecx, [ebp+var_460]",False,0x0048AA31,0x0008AF80
407,4762163,"mov    ebp.4, eoff.4",569222,call    loc_405370,False,0x0048AA33,0x0008AF86
408,4762163,"mov    ss.2, seg.2",569227,"mov     byte ptr [ebp+var_4], 0",False,0x0048AA33,0x0008AF8B
409,4762163,"sub    eoff.4, #0x4C4.4, eoff.4",569231,"lea     ecx, [ebp+var_468]",False,0x0048AA33,0x0008AF8F
410,4762163,"ldx    seg.2, eoff.4, et1.4",569237,call    near ptr loc_4028CF+1,False,0x0048AA33,0x0008AF95
411,4762163,"mov    et1.4, ecx.4",569242,"mov     [ebp+var_4], 0FFFFFFFFh",False,0x0048AA33,0x0008AF9A
412,4762169,"mov    #0x48AA3E.4, ett.4",569249,"lea     ecx, [ebp+var_454]",False,0x0048AA39,0x0008AFA1
413,4762169,nop,569255,call    loc_407750,False,0x0048AA39,0x0008AFA7
414,4762169,nop,569260,"mov     al, [ebp+var_46E]",False,0x0048AA39,0x0008AFAC
415,4762169,"mov    cs.2, seg.2",569266,jmp     loc_48B431,False,0x0048AA39,0x0008AFB2
416,4762169,"mov    #0x406160.4, eoff.4",569271,"push    offset aIdfeedbackmess_0; ""idFeedbackMessage""",False,0x0048AA39,0x0008AFB7
417,4762169,call   $sub_406160,569276,"lea     ecx, [ebp+var_460]",False,0x0048AA39,0x0008AFBC
418,4762174,nop,569282,call    near ptr sub_409590,False,0x0048AA3E,0x0008AFC2
419,4762174,push   eax.4,569287,push    eax,False,0x0048AA3E,0x0008AFC7
420,4762175,"mov    #0x48AA44.4, ett.4",569288,"lea     ecx, [ebp+var_494]",False,0x0048AA3F,0x0008AFC8
421,4762175,nop,569294,call    near ptr sub_405350,False,0x0048AA3F,0x0008AFCE
422,4762175,nop,569299,"mov     byte ptr [ebp+var_4], 0Fh",False,0x0048AA3F,0x0008AFD3
423,4762175,"mov    cs.2, seg.2",569303,"lea     ecx, [ebp+var_494]",False,0x0048AA3F,0x0008AFD7
424,4762175,"mov    #0x404B70.4, eoff.4",569309,call    near ptr byte_4093B0,False,0x0048AA3F,0x0008AFDD
425,4762175,call   $sub_404B70,569314,"movzx   ecx, al",False,0x0048AA3F,0x0008AFE2
426,4762180,"mov    #0x18.4, et1.4",569317,"test    ecx, ecx",False,0x0048AA44,0x0008AFE5
427,4762180,"cfadd  et1.4, esp.4, cf.1",569319,jz      short loc_48B058,False,0x0048AA44,0x0008AFE7
428,4762180,"ofadd  et1.4, esp.4, of.1",569321,"lea     ecx, [ebp+var_49C]",False,0x0048AA44,0x0008AFE9
429,4762180,"add    et1.4, esp.4, ett.4",569327,call    near ptr sub_402990,False,0x0048AA44,0x0008AFEF
430,4762180,"setz   ett.4, #0.4, zf.1",569332,"mov     byte ptr [ebp+var_4], 10h",False,0x0048AA44,0x0008AFF4
431,4762180,"setp   ett.4, #0.4, pf.1",569336,"mov     edx, [ebp+var_458]",False,0x0048AA44,0x0008AFF8
432,4762180,"sets   ett.4, sf.1",569342,"mov     eax, [edx+484h]",False,0x0048AA44,0x0008AFFE
433,4762180,"mov    ett.4, esp.4",569348,push    eax,False,0x0048AA44,0x0008B004
434,4762183,"mov    eax.4, et0.4",569349,push    133h,False,0x0048AA47,0x0008B005
435,4762183,"mov    ebp.4, eoff.4",569354,"lea     ecx, [ebp+var_49C]",False,0x0048AA47,0x0008B00A
436,4762183,"mov    ss.2, seg.2",569360,push    ecx,False,0x0048AA47,0x0008B010
437,4762183,"sub    eoff.4, #0x4C8.4, eoff.4",569361,call    sub_48DF80,False,0x0048AA47,0x0008B011
438,4762183,"stx    et0.4, seg.2, eoff.4",569366,"mov     ecx, eax",False,0x0048AA47,0x0008B016
439,4762189,"mov    cs.2, seg.2",569368,call    sub_40E530,False,0x0048AA4D,0x0008B018
440,4762189,"mov    #0x48AA59.4, eoff.4",569373,"push    offset aNovalue; ""novalue""",False,0x0048AA4D,0x0008B01D
441,4762191,"mov    #0x80004005.4, et1.4",569378,"lea     ecx, [ebp+var_494]",False,0x0048AA4F,0x0008B022
442,4762191,"mov    et1.4, et0.4",569384,call    near ptr loc_4094DB+5,False,0x0048AA4F,0x0008B028
443,4762191,"mov    ebp.4, eoff.4",569389,"lea     ecx, [ebp+var_49C]",False,0x0048AA4F,0x0008B02D
444,4762191,"mov    ss.2, seg.2",569395,call    sub_402A30,False,0x0048AA4F,0x0008B033
445,4762191,"sub    eoff.4, #0x4C8.4, eoff.4",569400,push    eax,False,0x0048AA4F,0x0008B038
446,4762191,"stx    et0.4, seg.2, eoff.4",569401,"push    offset aNovalue_0; ""novalue""",False,0x0048AA4F,0x0008B039
447,4762201,"mov    #0.4, et1.4",569406,"lea     ecx, [ebp+var_494]",False,0x0048AA59,0x0008B03E
448,4762201,"mov    et1.4, et0.4",569412,call    loc_4094C0,False,0x0048AA59,0x0008B044
449,4762201,"mov    ebp.4, eoff.4",569417,"mov     byte ptr [ebp+var_4], 0Fh",False,0x0048AA59,0x0008B049
450,4762201,"mov    ss.2, seg.2",569421,"lea     ecx, [ebp+var_49C]",False,0x0048AA59,0x0008B04D
451,4762201,"sub    eoff.4, #4.4, eoff.4",569427,call    near ptr loc_4028CF+1,False,0x0048AA59,0x0008B053
452,4762201,"stx    et0.4, seg.2, eoff.4",569432,"movzx   edx, [ebp+var_461]",False,0x0048AA59,0x0008B058
453,4762208,"mov    ebp.4, eoff.4",569439,"test    edx, edx",False,0x0048AA60,0x0008B05F
454,4762208,"mov    ss.2, seg.2",569441,jz      short loc_48B0BF,False,0x0048AA60,0x0008B061
455,4762208,"sub    eoff.4, #0x45C.4, eoff.4",569443,"lea     ecx, [ebp+var_4A0]",False,0x0048AA60,0x0008B063
456,4762208,"ldx    seg.2, eoff.4, et1.4",569449,call    near ptr sub_402990,False,0x0048AA60,0x0008B069
457,4762208,"mov    et1.4, edx.4",569454,"mov     byte ptr [ebp+var_4], 11h",False,0x0048AA60,0x0008B06E
458,4762214,"mov    #2.4, et1.4",569458,"mov     eax, [ebp+var_458]",False,0x0048AA66,0x0008B072
459,4762214,"and    et1.4, edx.4, edx.4",569464,"mov     ecx, [eax+484h]",False,0x0048AA66,0x0008B078
460,4762214,"mov    #0.1, cf.1",569470,push    ecx,False,0x0048AA66,0x0008B07E
461,4762214,"mov    #0.1, of.1",569471,push    135h,False,0x0048AA66,0x0008B07F
462,4762214,"setz   edx.4, #0.4, zf.1",569476,"lea     edx, [ebp+var_4A0]",False,0x0048AA66,0x0008B084
463,4762214,"setp   edx.4, #0.4, pf.1",569482,push    edx,False,0x0048AA66,0x0008B08A
464,4762214,"sets   edx.4, sf.1",569483,call    sub_48DF80,False,0x0048AA66,0x0008B08B
465,4762217,"mov    cs.2, seg.2",569488,"mov     ecx, eax",False,0x0048AA69,0x0008B090
466,4762217,"mov    #0x48AA7D.4, eoff.4",569490,call    sub_40E530,False,0x0048AA69,0x0008B092
467,4762219,"mov    ebp.4, eoff.4",569495,"lea     ecx, [ebp+var_4A0]",False,0x0048AA6B,0x0008B097
468,4762219,"mov    ss.2, seg.2",569501,call    sub_402A30,False,0x0048AA6B,0x0008B09D
469,4762219,"sub    eoff.4, #0x45C.4, eoff.4",569506,push    eax,False,0x0048AA6B,0x0008B0A2
470,4762219,"ldx    seg.2, eoff.4, et0.4",569507,"lea     ecx, [ebp+var_478]",False,0x0048AA6B,0x0008B0A3
471,4762219,"mov    #0xFFFFFFFD.4, et1.4",569513,call    near ptr loc_4095EA+6,False,0x0048AA6B,0x0008B0A9
472,4762219,"and    et1.4, et0.4, et0.4",569518,"mov     byte ptr [ebp+var_4], 0Fh",False,0x0048AA6B,0x0008B0AE
473,4762219,"mov    #0.1, cf.1",569522,"lea     ecx, [ebp+var_4A0]",False,0x0048AA6B,0x0008B0B2
474,4762219,"mov    #0.1, of.1",569528,call    near ptr loc_4028CF+1,False,0x0048AA6B,0x0008B0B8
475,4762219,"setz   et0.4, #0.4, zf.1",569533,jmp     short loc_48B119,False,0x0048AA6B,0x0008B0BD
