address,name_legit,size_legit,nodes_legit,edges_legit,inst_count_legit,mnemonic_sha1_legit,disasm_sha1_legit,mnemonic_preview_legit,name_patched,size_patched,nodes_patched,edges_patched,inst_count_patched,mnemonic_sha1_patched,disasm_sha1_patched,mnemonic_preview_patched,_merge,classification
4229568,"public: virtual void near * wxEventFunctorMethod<class wxEventTypeTag<class wxChildFocusEvent>,class wxNavigationEnabled<class wxControl>,class wxChildFocusEvent,class wxNavigationEnabled<class wxControl>>::`scalar deleting destructor'(unsigned int)",46.0,3.0,6.0,84.0,28c47a21f03d027efa7954e19942417311b26a76,4df0ac57f870b16b8be38bcdeb078aeea80cf1f1,jcnd push mov push mov mov call mov and jz push mov push call add mov mov pop retn mov mov mov mov sub stx mov mov sub ldx mov mov nop nop mov mov call mov mov add ldx mov mov and mov mov setz setp sets mov mov mov nop push mov mov sub ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov sub ldx mov nop,,,,,,,,,left_only,removed_from_patched
4229616,sub_4089F0,40.0,4.0,8.0,68.0,2ca960fe3b71106cfe43a7edf883835f1cdc9dea,ba5792ed6062212a255be9acf6de84747cbc840b,jcnd goto push mov sub mov mov cmp jnz mov jmp mov mov mov pop retn mov mov mov mov und und mov mov mov sub stx mov mov sub ldx mov mov mov ldx mov setb seto sub setz setp sets mov mov lnot mov mov mov mov sub stx mov mov mov mov mov mov sub stx mov mov sub ldx mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4229936,sub_408B30,521.0,16.0,48.0,649.0,97d801b219ab3f35dad0ccd25f9f0a48924fc31d,9718f82c9f3609db999339873437f311fbdc1f5b,goto jcnd goto goto jcnd jcnd goto goto goto goto goto goto push mov sub mov xor mov mov mov mov mov mov cmp ja mov jmp push mov call mov or mov mov jmp mov movzx test jz mov jmp mov mov push mov call mov or mov mov jmp mov sub movsd movsd call add fstp movsd comisd jbe lea push mov sub movsd movsd call add fstp movsd ucomisd lahf test jp mov jmp mov mov sub,,,,,,,,,left_only,removed_from_patched
4230496,sub_408D60,203.0,5.0,4.0,203.0,7f80040ec8555169ad22a376e102ba7473594fbd,adc4a1c165d8b85683137119dc499921e3f1c2a0,push mov push push mov push sub mov xor mov push lea mov mov mov lea call mov lea push lea push call add mov push mov call lea push mov call mov or mov mov lea call mov mov mov pop mov xor call mov pop retn mov mov mov mov und und mov mov und und und mov mov mov sub stx mov mov mov mov sub stx mov sub mov mov nop nop mov mov call mov,,,,,,,,,left_only,removed_from_patched
4230656,sub_408E00,145.0,5.0,4.0,139.0,ce01d7b0fa4d5ef8974fa649dd297b7e5f8accb5,03d29c2b9beb32518384d3e23b3b68d41115b581,push mov push push mov push sub mov xor push lea mov mov lea call mov mov mov mov mov push mov mov call mov lea call mov mov mov pop mov pop retn mov mov mov mov und und mov mov und und und mov mov mov sub stx mov sub mov mov nop nop mov mov call mov mov mov sub stx mov mov sub ldx mov mov mov mov sub stx mov mov mov mov sub stx,,,,,,,,,left_only,removed_from_patched
4230768,sub_408E70,152.0,5.0,4.0,149.0,e196d1fb9dcacf3f4c975d52b88cc521d7cc5c4d,10331e17b592b98b457657e77eb1b72c9e90c368,push mov push push mov push sub mov xor push lea mov mov movzx push lea call mov mov mov mov mov push mov mov call mov lea call mov mov mov pop mov pop retn mov mov mov mov und und mov mov und und und mov mov mov sub stx mov mov add ldx xdu nop push mov sub mov mov nop nop mov mov call mov mov mov sub stx mov mov sub ldx mov mov mov,,,,,,,,,left_only,removed_from_patched
4230896,sub_408EF0,160.0,5.0,4.0,158.0,f606e3ff90a1380d10b76ba948d65cfbf2dc8f0d,62c8d5a1211a04c7bbb81137f5465b11e5eaaf2d,push mov push push mov push sub mov xor push lea mov mov sub movsd movsd lea call mov mov mov mov mov push mov mov call mov lea call mov mov mov pop mov pop retn mov mov mov mov und und mov mov und und und mov mov mov sub stx mov mov mov und und mov mov add ldx xdu mov mov ldx f2f stx mov sub mov mov nop nop mov mov call mov mov mov,,,,,,,,,left_only,removed_from_patched
4231024,sub_408F70,149.0,5.0,4.0,147.0,1c46e840471ad53b2a2986300a05874006f45639,10e0059c7d08ac4df0ce65a188cee4de759cd9e0,push mov push push mov push sub mov xor push lea mov mov push push lea call mov mov mov mov mov push mov mov call mov lea call mov mov mov pop mov pop retn mov mov mov mov und und mov mov und und und mov mov mov sub stx mov nop push mov nop push mov sub mov mov nop nop mov mov call mov mov mov sub stx mov mov sub ldx mov mov mov mov,,,,,,,,,left_only,removed_from_patched
4231152,sub_408FF0,149.0,5.0,4.0,147.0,1c46e840471ad53b2a2986300a05874006f45639,08444232cf902916417c3aebf468b9459d39f817,push mov push push mov push sub mov xor push lea mov mov push push lea call mov mov mov mov mov push mov mov call mov lea call mov mov mov pop mov pop retn mov mov mov mov und und mov mov und und und mov mov mov sub stx mov nop push mov nop push mov sub mov mov nop nop mov mov call mov mov mov sub stx mov mov sub ldx mov mov mov mov,,,,,,,,,left_only,removed_from_patched
4231280,sub_409070,23.0,1.0,0.0,39.0,b88b0ac499929edb6931f057fb64f54616fb1f9b,521b8cef7ebd08405aa07abfd52b478365ee55ff,push mov push mov mov push call mov mov pop retn mov mov mov mov sub stx mov mov sub ldx mov nop push mov nop nop mov mov call mov mov sub ldx mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4231312,sub_409090,89.0,3.0,2.0,64.0,d3c4f2b0d02ac28376ec54c6ced82821decaaaa2,3fd38c4ca365f463f2e905da0cb3d9c7593c3dbb,push mov push push mov push push mov xor push lea mov mov mov push call mov mov pop mov pop retn mov mov mov und und und mov mov mov sub stx mov mov sub ldx mov nop push mov nop nop mov mov call mov mov sub ldx mov nop pop nop pop mov icall mov lea mov xor call mov jmp,,,,,,,,,left_only,removed_from_patched
4231376,sub_4090D0,41.0,1.0,0.0,74.0,033cb4d285a23d30433dcff94920ec3864840933,161f437e0ffec0f327f209dcd9969235c2e9f10f,push mov push mov mov push call mov push mov push call add mov mov pop retn mov mov mov mov sub stx mov mov sub ldx mov nop push mov nop nop mov mov call mov mov add ldx mov nop push mov mov sub ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov sub ldx mov nop pop mov add icall,,,,,,,,,left_only,removed_from_patched
4231424,sub_409100,55.0,1.0,0.0,90.0,66a198885fb7fb3afbba28b42c6098992c13b58d,9a76b6e0f58a5595d4095212a336ecea956cdd97,push mov sub mov lea call lea push lea push mov push call lea push mov call mov mov pop retn mov mov mov mov und und mov mov mov sub stx mov sub mov mov nop nop mov mov call mov sub mov nop push mov sub mov nop push mov mov sub ldx mov nop push mov nop nop mov mov call mov sub mov nop push mov mov add ldx mov mov nop nop mov mov call,,,,,,,,,left_only,removed_from_patched
4231488,sub_409140,49.0,1.0,0.0,88.0,0816c51ddd09ca34ee7afb0b6f1b51e55c1a480b,e641013ff78d51579a0d2baf8a7c132ee58cd661,push mov push mov push mov push push call add mov mov mov call call mov pop retn mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov add ldx mov mov mov mov sub stx mov mov sub ldx mov mov nop nop mov mov ldx nop mov nop nop mov mov sub,,,,,,,,,left_only,removed_from_patched
4231552,sub_409180,53.0,1.0,0.0,97.0,83a1cca37ec5c33a7ea770130ef254c5f82f6c10,1449161009a06bafb30abd9f63ed2d4d0ac67e7c,push mov push mov push mov push mov push push call add mov mov mov call call mov pop retn mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov add ldx mov mov mov mov sub stx mov mov sub ldx mov mov nop nop mov,,,,,,,,,left_only,removed_from_patched
4231616,sub_4091C0,57.0,1.0,0.0,106.0,36bb5247be78c704d070436c9188cbe15eaf37fb,2fa41a7f4efd71c900ed4fe9a0d36a347226727e,push mov push mov push mov push mov push mov push push call add mov mov mov call call mov pop retn mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov add ldx mov mov mov mov sub stx,,,,,,,,,left_only,removed_from_patched
4231680,sub_409200,53.0,1.0,0.0,97.0,83a1cca37ec5c33a7ea770130ef254c5f82f6c10,3a8d070500e745904901910b0edf72ac17953847,push mov push mov push mov push mov push push call add mov mov mov call call mov pop retn mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov add ldx mov mov mov mov sub stx mov mov sub ldx mov mov nop nop mov,,,,,,,,,left_only,removed_from_patched
4231744,sub_409240,57.0,1.0,0.0,106.0,36bb5247be78c704d070436c9188cbe15eaf37fb,fa6709763a5a9f0b11d8037cc0f38f7a2e2607e1,push mov push mov push mov push mov push mov push push call add mov mov mov call call mov pop retn mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov add ldx mov mov mov mov sub stx,,,,,,,,,left_only,removed_from_patched
4231808,sub_409280,49.0,1.0,0.0,88.0,0816c51ddd09ca34ee7afb0b6f1b51e55c1a480b,1d3e6b45944ffa231bf11ba9f5cab59570ffbdac,push mov push mov push mov push push call add mov mov mov call call mov pop retn mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov add ldx mov mov mov mov sub stx mov mov sub ldx mov mov nop nop mov mov ldx nop mov nop nop mov mov sub,,,,,,,,,left_only,removed_from_patched
4231872,sub_4092C0,45.0,1.0,0.0,79.0,c2c4922d36c10fb650b9dbb7c28533f5707de73f,3898387fc05a4fc8a208155526b736c0e873bfd4,push mov push mov push push call add mov mov mov call call mov pop retn mov nop push mov mov add ldx mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov add ldx mov mov mov mov sub stx mov mov sub ldx mov mov nop nop mov mov ldx nop mov nop nop mov mov sub ldx icall mov nop pop mov add icall,,,,,,,,,left_only,removed_from_patched
4231920,sub_4092F0,45.0,1.0,0.0,79.0,c2c4922d36c10fb650b9dbb7c28533f5707de73f,33fd765739b5514a7c027c62cb5f108cf4844341,push mov push mov push push call add mov mov mov call call mov pop retn mov nop push mov mov add ldx mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov add ldx mov mov mov mov sub stx mov mov sub ldx mov mov nop nop mov mov ldx nop mov nop nop mov mov sub ldx icall mov nop pop mov add icall,,,,,,,,,left_only,removed_from_patched
4231968,sub_409320,53.0,1.0,0.0,97.0,83a1cca37ec5c33a7ea770130ef254c5f82f6c10,b5d41cddd9937b9960cea37bf030d5683b892b1f,push mov push mov push mov push mov push push call add mov mov mov call call mov pop retn mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov add ldx mov mov mov mov sub stx mov mov sub ldx mov mov nop nop mov,,,,,,,,,left_only,removed_from_patched
4232032,sub_409360,77.0,1.0,0.0,108.0,59eead5ccebcc342d4664178dd42a975b1a1f295,adb568121a48faae21a0887cf59c95efee584bb8,push mov sub mov xor mov mov mov mov push mov push lea call mov mov push mov call lea call mov xor call mov pop retn mov mov mov mov und und mov mov und und und mov mov add ldx mov mov mov mov sub stx mov mov add ldx mov nop push mov mov add ldx mov nop push mov sub mov mov nop nop mov mov call mov mov mov sub stx mov mov sub ldx,,,,,,,,,left_only,removed_from_patched
4232160,sub_4093E0,256.0,9.0,16.0,302.0,7f6e37ffa1d4ea484780bfa326c93899bb5c0357,14f7941a38cef022c00fad8140dd824031896527,jcnd jcnd goto push mov push push mov push sub mov xor mov push lea mov mov mov lea call mov lea push push mov push mov mov push call mov cmp jnz cmp jz mov push mov call mov or mov mov lea call mov jmp lea push mov call mov or mov mov lea call mov mov mov pop mov xor call mov pop retn mov mov mov mov und und mov mov und und und mov mov,,,,,,,,,left_only,removed_from_patched
4232384,sub_4094C0,32.0,1.0,0.0,57.0,7ff84ceb75d482324ff2f0cef1671cd186e09053,62de7b4a45355ec66ab8a6a611db668476d02a39,push mov push mov mov push mov push mov mov push call mov pop retn mov mov mov mov sub stx mov mov add ldx mov nop push mov mov add ldx mov nop push mov mov sub ldx mov mov mov ldx mov nop push mov nop nop mov mov call nop pop mov add icall,,,,,,,,,left_only,removed_from_patched
4232416,sub_4094E0,30.0,1.0,0.0,52.0,43b8920d99ce848c33a6418774583061c1bcf270,b744018d80132ea459afe78903e5f99538d4ae24,push mov push mov push mov push mov mov push call mov pop retn mov mov mov mov sub stx mov nop push mov mov add ldx mov nop push mov mov sub ldx mov mov mov ldx mov nop push mov nop nop mov mov call nop pop mov add icall,,,,,,,,,left_only,removed_from_patched
4232448,sub_409500,31.0,1.0,0.0,47.0,5833b2af1878e781f76dc0bb25f3885d2b335d85,dbd4f339c9dde0037bdafe069f401ead1da9d065,push mov push mov lea push mov push call mov mov pop retn mov mov mov mov mov sub stx mov sub mov nop push mov mov add ldx mov nop push mov nop nop mov mov call mov mov sub ldx mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4232544,sub_409560,37.0,1.0,0.0,61.0,f22c17d1f25cf3386816a1b01e95b33654e6eb3b,e397bcf941dff4570cc5f9d610fbec46148a8589,push mov push mov mov push push mov push mov mov push call mov pop retn mov mov mov mov sub stx mov mov add ldx mov nop push mov nop push mov mov add ldx mov nop push mov mov sub ldx mov mov mov ldx mov nop push mov nop nop mov mov call nop pop mov add icall,,,,,,,,,left_only,removed_from_patched
4232640,sub_4095C0,37.0,1.0,0.0,68.0,a2e97070f420aa0ef137271198521451679b4af8,3a2b31a2f78f4826b5780986f61d02335e83c63c,push mov sub mov mov push mov push mov mov push call mov mov pop retn mov mov mov mov und und mov mov mov sub stx mov mov add ldx mov nop push mov mov add ldx mov nop push mov mov sub ldx mov mov mov ldx mov nop push mov nop nop mov mov call mov mov mov sub stx nop pop mov add icall,,,,,,,,,left_only,removed_from_patched
4232688,sub_4095F0,44.0,3.0,6.0,84.0,4ebf33d03714358550a4aa000be81ca525115157,dc26f331112be5b4b2fe86743e94879a58a972d0,jcnd push mov push mov cmp jz mov push call add push mov push mov call mov pop retn mov mov mov mov sub stx mov mov add ldx mov setb seto sub setz setp sets mov mov mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop push mov mov add ldx mov nop push mov mov sub ldx mov mov nop nop mov mov call nop,,,,,,,,,left_only,removed_from_patched
4232736,sub_409620,169.0,4.0,6.0,196.0,5cbc41d88158e32e598977967f9a5d60f9bd46ab,67aeedf70b145bfb95da11afe1be02a15267c9e1,jcnd goto push mov sub mov xor mov mov imul mov cmp jnb jmp call mov mov lea mov mov push mov push push lea push call add mov lea call lea push lea push mov call mov mov xor call mov pop retn mov mov mov mov und und mov mov und und und mov mov mov mov xds xds mov mov setnz setnz und und und mov mov mov sub stx mov mov sub ldx mov setb seto,,,,,,,,,left_only,removed_from_patched
4233104,??0wxItemContainer@@QAE@XZ_0,41.0,1.0,0.0,61.0,7bef9193812cdd29ef550e0dc05093e4cb7e0184,282acc2fcc3981cdba2aa0beef2907597139a846,push mov push mov mov call mov mov mov mov mov mov pop retn mov mov mov mov sub stx mov mov sub ldx mov mov nop nop mov mov call mov mov sub ldx mov mov mov mov mov stx mov mov sub ldx mov mov mov mov mov add stx mov mov sub ldx mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4233184,sub_4097E0,291.0,13.0,26.0,343.0,5d5c32a938d82c3b0b80378de770dfb0155ee2e1,a47ea8f863c95835a6ce69c232226b67be4999d3,jcnd jcnd jcnd jcnd goto push mov push push mov push sub mov xor mov push lea mov mov mov push lea call mov push mov mov push lea push lea call mov lea call test jz push lea call movzx cmp jz mov cmp jz mov mov push lea call push call add test jnz mov jmp mov mov mov mov lea call mov lea call mov mov mov pop mov xor call mov pop retn mov mov mov,,,,,,,,,left_only,removed_from_patched
4233424,sub_4098D0,46.0,4.0,8.0,80.0,77bc5c450d3671e2b8d585b311a9514cd26b1008,6a94f78396cf642727c0da93b4e7e4b02b68c7a8,jcnd goto push mov sub mov mov mov mov cmp jnz mov jmp mov mov mov pop retn mov mov mov mov und und mov mov mov sub stx mov mov sub ldx mov mov mov add ldx mov mov mov ldx mov mov mov ldx mov setb seto sub setz setp sets mov mov lnot mov mov mov mov sub stx mov mov mov mov mov mov sub stx mov mov sub ldx mov nop pop mov add icall,,,,,,,,,left_only,removed_from_patched
4233472,sub_409900,141.0,6.0,14.0,272.0,35579d2420b5b3e523e8f3d18fb0d186a374815f,4aca7970048c24a7d0a8e6df80e7651f65aa91ee,jcnd jcnd goto goto push mov sub mov lea push mov add call mov mov lea push mov add call push lea call movzx test jz lea call mov mov mov push mov push mov mov mov mov mov call mov call mov add call test jnz jmp lea call jmp xor mov pop retn mov mov mov mov und und mov mov mov sub stx mov sub mov nop push mov mov sub ldx mov mov cfadd ofadd add,,,,,,,,,left_only,removed_from_patched
4233696,sub_4099E0,25.0,1.0,0.0,36.0,8721e88ef303226fb011ff953915f81fe3d1462e,57ee9ab6713dadec81552828e02cfe4aefc40ddf,push mov push mov mov mov mov mov pop retn mov mov mov mov sub stx mov mov sub ldx mov mov mov add ldx mov mov mov mov add stx nop pop mov add icall,,,,,,,,,left_only,removed_from_patched
4233824,sub_409A60,13.0,1.0,0.0,26.0,3b774716b90423458e3b10c9303e81ed95dc7e96,51a1708b4c31540e6747a67bea16daea16f37a13,push mov mov mov mov pop retn mov mov mov add ldx mov mov mov add ldx mov mov mov mov stx nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4233856,sub_409A80,89.0,8.0,20.0,185.0,e91488d58ac9a97729d34dc94b27dd8ba4fd39d3,6cda1545f43a48d57369123743e36eb4f7b3627b,jcnd jcnd jcnd goto goto goto push mov push mov mov cmp jz cmp jz cmp jz jmp movzx push mov push call add jmp movzx push mov push call add jmp movzx push mov push call add mov pop retn mov mov mov add ldx mov mov mov mov sub stx mov mov sub ldx mov setb seto sub setz setp sets mov mov mov mov sub ldx mov setb seto sub setz setp sets mov mov mov mov,,,,,,,,,left_only,removed_from_patched
4233984,sub_409B00,17.0,1.0,0.0,34.0,36c0a18143041b8198440a6ea1cfc4ffdb321ff9,184759c4b48a6563da71cd27357f58e3574c417a,push mov mov push call add pop retn mov mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4234016,sub_409B20,74.0,7.0,20.0,131.0,7191363ffe4d6977eeec59fd9a547b94ddb2ff49,8013818b271ab7a03483e076ef582d843d4a09e4,goto goto goto goto goto push mov push mov mov cmp ja mov jmp mov push call add jmp mov push call add jmp mov push call add jmp xor mov pop retn mov mov mov mov add ldx mov mov mov mov sub stx mov mov mov sub ldx mov jtbl mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov mov mov add ldx mov,,,,,,,,,left_only,removed_from_patched
4234160,sub_409BB0,97.0,3.0,2.0,84.0,fef94c70895b3c91968b6b78da66a3fc3584931e,207f82c167e984b095554b277883a75f6fe249a6,push mov push push mov push mov xor push lea mov mov push movzx push mov push call add mov mov pop mov pop retn mov mov mov und und und mov mov add ldx mov nop push mov mov add ldx xdu nop push mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov sub ldx mov nop pop nop pop mov icall mov lea mov,,,,,,,,,left_only,removed_from_patched
4234240,sub_409C00,24.0,1.0,0.0,47.0,995af2bfe4708113788586c7736a27cfc4786c02,35006b8eca11a97efc865ca16c2a79a0a929c315,push mov push movzx push mov push call add pop retn mov mov nop push mov mov add ldx xdu nop push mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4234272,sub_409C20,110.0,6.0,10.0,112.0,777d93b5c288964e662a7d220c1bacb9ca5becdf,def68fd24ec4a33f01b6be7fb27e4537bc4181d9,jcnd goto push mov push push mov push push mov xor push lea mov mov push mov push call add test jz mov jmp mov mov mov mov pop mov pop retn mov mov mov und und und mov mov add ldx mov nop push mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov and mov mov setz setp sets mov mov mov mov mov mov sub,,,,,,,,,left_only,removed_from_patched
4234368,sub_409C80,19.0,1.0,0.0,38.0,e94de1a19d72e403a9deb00e75f76b7a14da20e8,fc6271e375babb28fcd13486aa4b39a7352c4e35,push mov push mov push call add pop retn mov mov nop push mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4234400,sub_409CA0,33.0,1.0,0.0,58.0,9e19713a133beba3449c0b9e13ca08f11d1612b6,a6fe94a14e17eb364570584d9a2c17be88cbd1be,push mov push mov movzx push mov push call add mov mov pop retn mov mov mov mov sub stx mov mov add ldx xdu nop push mov mov sub ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov add ldx mov nop pop mov add icall,,,,,,,,,left_only,removed_from_patched
4234560,sub_409D40,36.0,1.0,0.0,44.0,22512984853e46bc68c786b0f72ef587326a4411,0b2ca4059f00f08cd8c6690738442ddbec55c2c4,push mov push push push push mov call mov pop retn mov mov nop push mov nop push mov nop push mov nop push mov mov add ldx mov mov nop nop mov mov call mov mov add ldx mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4234608,sub_409D70,10.0,1.0,0.0,12.0,d85616a6ae765ea7820662e5f2b365a5ae7124f0,5a05e94c9f5726704fcbefc394c693a35aeaf2e3,push mov mov pop retn mov mov mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4234624,sub_409D80,29.0,1.0,0.0,61.0,5d0973046088a8dbf56146f427a8bcff75ecb17c,c836374ca082a2f037e117f0ab2f6ac36f05a3a3,push mov mov push mov push mov push mov push call add pop retn mov mov mov add ldx mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4234656,sub_409DA0,21.0,1.0,0.0,43.0,4d3a17d97f478ebff374f4929f4b0af4ed35a698,1338bdbb6d26ed77c30c319e3852a222e08b37c6,push mov mov push mov push call add pop retn mov mov mov add ldx mov nop push mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4234720,sub_409DE0,29.0,1.0,0.0,52.0,99d77df5121c2f7eec498d05a89441408fbe2f4a,5fea196cb117513d962749b15f7ef1904827a3da,push mov push mov mov push mov push call add mov pop retn mov mov mov mov sub stx mov mov add ldx mov nop push mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov add icall,,,,,,,,,left_only,removed_from_patched
4234784,sub_409E20,31.0,1.0,0.0,48.0,ae6b35ed0a258e5aacd1a9c15618833e0c8ca442,3d758bc29ef57ebf0be9ace92cd086cbc5459963,push mov push mov mov call mov mov mov mov pop retn mov mov mov mov sub stx mov mov sub ldx mov mov nop nop mov mov call mov mov sub ldx mov mov mov mov mov stx mov mov sub ldx mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4234816,sub_409E40,23.0,1.0,0.0,35.0,919a6b77b8fcf21f5570c163b9e5fbf870a9640e,70dc528a97f912bde4cf1bba86ac6d3343b27d8f,push mov push mov mov mov mov mov pop retn mov mov mov mov sub stx mov mov sub ldx mov mov mov mov mov stx mov mov sub ldx mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4234848,sub_409E60,10.0,1.0,0.0,12.0,d85616a6ae765ea7820662e5f2b365a5ae7124f0,d51c68bcc274ccba3e4908a0a14f7d448fe5f867,push mov mov pop retn mov mov mov nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4234928,sub_409EB0,19.0,1.0,0.0,30.0,ae1174006b347ec797ef6424b05196d3ee31fb39,7e033379b617bc50ab95cdb5d06090cc1939aee2,push mov push mov mov call mov pop retn mov mov mov mov sub stx mov mov sub ldx mov mov nop nop mov mov call nop pop mov icall,,,,,,,,,left_only,removed_from_patched
4234960,sub_409ED0,46.0,1.0,0.0,82.0,b7db534916cfac89b235a0274a8f030278081d58,82d791160445cefd1d13d4c19f506f037cc9def2,push mov push mov mov push mov call mov mov mov mov mov mov mov mov pop retn mov mov mov mov sub stx mov mov add ldx mov nop push mov mov sub ldx mov mov nop nop mov mov call mov mov add ldx mov mov mov add ldx mov mov mov add ldx mov mov mov sub ldx mov mov mov mov add stx mov mov mov add stx mov mov sub ldx mov nop pop mov,,,,,,,,,left_only,removed_from_patched
4235184,sub_409FB0,285.0,13.0,16.0,343.0,e4419908c8ac9b427a8d14c3cec106e619e48197,4784a4e0c0775f14a1973468436c2c1881a4df15,jcnd goto push mov push push mov push sub mov xor push lea mov mov mov mov mov add call mov mov add call mov mov add call mov mov mov mov mov mov mov push call add mov mov cmp jz push mov call mov jmp mov mov mov mov mov push mov call mov mov mov mov pop mov pop retn mov mov mov mov und und mov mov und und und mov mov mov sub stx mov,,,,,,,,,left_only,removed_from_patched
4235424,sub_40A0A0,241.0,16.0,38.0,392.0,92bcd0f3334e357b399f3c84d872d93a67f6c81d,9873e87bdbd446d2c83ead722e8be63809221c14,jcnd jcnd jcnd jcnd goto goto jcnd goto goto goto push mov push push mov push sub mov xor push lea mov mov mov mov mov mov mov mov mov cmp jnb mov cmp jz lea push lea push lea push lea push mov push mov push lea push mov mov mov mov mov call mov call mov cmp jz cmp jz jmp mov sub add jmp lea cmp jnz mov add mov mov mov jmp mov jmp jmp mov,,,,,,,,,left_only,removed_from_patched
4235712,sub_40A1C0,679.0,48.0,136.0,1356.0,12c7073713c1466a73e35bac4ab192426acef4a5,634ac391d31d02dc2def23c03c5f466836d214c8,jcnd jcnd jcnd jcnd jcnd goto goto jcnd jcnd goto jcnd goto jcnd goto jcnd goto jcnd goto jcnd goto jcnd goto jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto jcnd goto goto jcnd goto push mov sub mov mov mov mov mov mov mov mov mov mov mov cmp jz mov mov cmp jz mov mov mov mov mov mov movzx cmp jle movzx cmp jl movzx cmp jl mov jmp mov movzx shl movzx sub or mov,,,,,,,,,left_only,removed_from_patched
4236400,sub_40A470,933.0,62.0,178.0,1796.0,f7c314cd93f57438082d46bd1e1ff1b6ba9ab4cf,e48b897f05af13a28b82e76faa729529c5229cef,jcnd jcnd jcnd jcnd jcnd goto goto jcnd goto jcnd goto jcnd goto jcnd goto jcnd goto jcnd goto jcnd goto jcnd goto jcnd goto goto jcnd jcnd jcnd goto goto jcnd jcnd goto jcnd goto jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd goto goto jcnd goto push mov sub mov mov mov mov mov mov mov mov mov mov mov cmp jz mov mov cmp jz mov mov movzx mov mov movzx cmp jle cmp jb cmp,,,,,,,,,left_only,removed_from_patched
4237344,sub_40A820,28.0,1.0,0.0,42.0,bc89a45b150e0f9037214cd746655330bef3feff,d1ba14bf60442317bfad410cb282b5ee344c354e,mov mov mov mov sub stx mov mov sub ldx mov mov mov mov mov stx mov mov sub ldx mov mov nop nop mov mov call nop pop mov icall push mov push mov mov mov mov call mov pop retn,,,,,,,,,left_only,removed_from_patched
