address,name_legit,name_patched,size_legit,size_patched,nodes_legit,nodes_patched,edges_legit,edges_patched,inst_count_legit,inst_count_patched,mnemonic_sha1_legit,mnemonic_sha1_patched,disasm_sha1_legit,disasm_sha1_patched,mnemonic_preview_legit,mnemonic_preview_patched,_merge,classification,inst_delta,size_delta
4599794,sub_462FF2,sub_462FF2,31,31,3,3,4,4,61,61,c2267c939465756df714cf8a6a18fe52bf6735bb,c2267c939465756df714cf8a6a18fe52bf6735bb,17b6ba89707dea13bff5bf4dc11ef841d5664ccc,17b6ba89707dea13bff5bf4dc11ef841d5664ccc,jcnd goto call test jnz call mov call xor retn mov retn mov nop nop mov mov call mov and mov mov setz setp sets mov mov lnot mov nop nop mov mov call mov mov mov mov stx mov nop nop mov mov call mov mov mov setz setp sets nop pop mov icall mov mov nop pop mov icall,jcnd goto call test jnz call mov call xor retn mov retn mov nop nop mov mov call mov and mov mov setz setp sets mov mov lnot mov nop nop mov mov call mov mov mov mov stx mov nop nop mov mov call mov mov mov setz setp sets nop pop mov icall mov mov nop pop mov icall,both,same,,
4600098,"private: bool __crt_stdio_output::output_processor<char,class __crt_stdio_output::string_output_adapter<char>,class __crt_stdio_output::format_validation_base<char,class __crt_stdio_output::string_output_adapter<char>>>::state_case_size(void)","private: bool __crt_stdio_output::output_processor<char,class __crt_stdio_output::string_output_adapter<char>,class __crt_stdio_output::format_validation_base<char,class __crt_stdio_output::string_output_adapter<char>>>::state_case_size(void)",369,369,45,45,138,138,675,675,26f08ce07cf87aecd54727fa03a5900bb75b36e3,26f08ce07cf87aecd54727fa03a5900bb75b36e3,d54fe49dd79786f43e34f1e79272c1946e711fc8,d54fe49dd79786f43e34f1e79272c1946e711fc8,jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto goto goto goto jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd goto goto jcnd jcnd jcnd jcnd goto goto goto jcnd goto mov cmp jnz mov and or jnz mov jmp cmp jnz mov push pop and or jnz mov call mov call xor retn cmp jnz movsx cmp jg jz cmp jz cmp jz cmp jz cmp jnz mov cmp,jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto goto goto goto jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd goto goto jcnd jcnd jcnd jcnd goto goto goto jcnd goto mov cmp jnz mov and or jnz mov jmp cmp jnz mov push pop and or jnz mov call mov call xor retn cmp jnz movsx cmp jg jz cmp jz cmp jz cmp jz cmp jnz mov cmp,both,same,,
4600467,"private: bool __crt_stdio_output::output_processor<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>,class __crt_stdio_output::standard_base<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>>>::state_case_size(void)","private: bool __crt_stdio_output::output_processor<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>,class __crt_stdio_output::standard_base<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>>>::state_case_size(void)",388,388,45,45,138,138,688,688,731740696cb65b342baf6af7fbb9fc95a936fca5,731740696cb65b342baf6af7fbb9fc95a936fca5,60a4d93a377a73e520c1705728b8137ddd0fd73f,60a4d93a377a73e520c1705728b8137ddd0fd73f,jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto goto goto goto jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd goto goto jcnd jcnd jcnd jcnd goto goto goto jcnd goto movzx cmp jnz mov and or jnz mov jmp cmp jnz mov push pop and or jnz mov call mov call xor retn cmp jnz cmp ja jz cmp jz cmp jz cmp jz push pop cmp jnz mov,jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto goto goto goto jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd goto goto jcnd jcnd jcnd jcnd goto goto goto jcnd goto movzx cmp jnz mov and or jnz mov jmp cmp jnz mov push pop and or jnz mov call mov call xor retn cmp jnz cmp ja jz cmp jz cmp jz cmp jz push pop cmp jnz mov,both,same,,
4604211,sub_464133,sub_464133,31,31,3,3,6,6,63,63,0fa37169465ab79cff458d82e036cdb0c1d749bd,0fa37169465ab79cff458d82e036cdb0c1d749bd,4cc72215c31abca765d8e1fe089d18fdb68cb748,4cc72215c31abca765d8e1fe089d18fdb68cb748,jcnd mov mov shr test jz or mov push push call retn mov mov add ldx mov mov mov cfshr shr und setz setp sets mov mov and mov mov setz setp sets mov mov mov or mov mov setz setp sets mov mov mov add stx mov nop push mov nop push mov nop nop mov mov call nop pop mov icall,jcnd mov mov shr test jz or mov push push call retn mov mov add ldx mov mov mov cfshr shr und setz setp sets mov mov and mov mov setz setp sets mov mov mov or mov mov setz setp sets mov mov mov add stx mov nop push mov nop push mov nop nop mov mov call nop pop mov icall,both,same,,
4604242,sub_464152,sub_464152,31,31,3,3,6,6,63,63,0fa37169465ab79cff458d82e036cdb0c1d749bd,0fa37169465ab79cff458d82e036cdb0c1d749bd,52880b77a870e9993de534d188b911b1a9a376ef,52880b77a870e9993de534d188b911b1a9a376ef,jcnd mov mov shr test jz or mov push push call retn mov mov add ldx mov mov mov cfshr shr und setz setp sets mov mov and mov mov setz setp sets mov mov mov or mov mov setz setp sets mov mov mov add stx mov nop push mov nop push mov nop nop mov mov call nop pop mov icall,jcnd mov mov shr test jz or mov push push call retn mov mov add ldx mov mov mov cfshr shr und setz setp sets mov mov and mov mov setz setp sets mov mov mov or mov mov setz setp sets mov mov mov add stx mov nop push mov nop push mov nop nop mov mov call nop pop mov icall,both,same,,
4604273,sub_464171,sub_464171,24,24,1,1,0,0,34,34,8dec051c80ea8c906ffb9e2f6c870ca156e9b59c,8dec051c80ea8c906ffb9e2f6c870ca156e9b59c,6d8c6bcfe46822c4c906b03ff09eeaef4324f194,6d8c6bcfe46822c4c906b03ff09eeaef4324f194,push push mov mov call retn mov nop push mov nop push mov mov mov mov add stx mov mov mov mov add stx mov nop nop mov mov call nop pop mov icall,push push mov mov call retn mov nop push mov nop push mov mov mov mov add stx mov mov mov mov add stx mov nop nop mov mov call nop pop mov icall,both,same,,
4604297,sub_464189,sub_464189,24,24,1,1,0,0,34,34,8dec051c80ea8c906ffb9e2f6c870ca156e9b59c,8dec051c80ea8c906ffb9e2f6c870ca156e9b59c,bfeb297bb1885375242d695ea536b8ed408c50ac,bfeb297bb1885375242d695ea536b8ed408c50ac,push push mov mov call retn mov nop push mov nop push mov mov mov mov add stx mov mov mov mov add stx mov nop nop mov mov call nop pop mov icall,push push mov mov call retn mov nop push mov nop push mov mov mov mov add stx mov mov mov mov add stx mov nop nop mov mov call nop pop mov icall,both,same,,
4605414,___stdio_common_vsscanf,___stdio_common_vsscanf,36,36,1,1,0,0,75,75,dfc1e4d5525577559ce679256982af6b5a19e905,dfc1e4d5525577559ce679256982af6b5a19e905,1239451c637e6fc5f7b05b4e8390ae72eb577ff4,1239451c637e6fc5f7b05b4e8390ae72eb577ff4,mov push mov push push push push push push push call add pop retn mov mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall,mov push mov push push push push push push push call add pop retn mov mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall,both,same,,
4605486,___stdio_common_vsscanf_0,___stdio_common_vsscanf_0,36,36,1,1,0,0,75,75,dfc1e4d5525577559ce679256982af6b5a19e905,dfc1e4d5525577559ce679256982af6b5a19e905,e7667c0b02b2f16bf8b89e21c2b6fbe3821c43bc,e7667c0b02b2f16bf8b89e21c2b6fbe3821c43bc,mov push mov push push push push push push push call add pop retn mov mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall,mov push mov push push push push push push push call add pop retn mov mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall,both,same,,
4607102,sub_464C7E,sub_464C7E,15,15,1,1,0,0,21,21,d08f03df49d723c6d27ec69fde5e40e3241e7c0f,d08f03df49d723c6d27ec69fde5e40e3241e7c0f,bb2c3172dce71d5f3ea62d336b1258ca2c50c1b7,bb2c3172dce71d5f3ea62d336b1258ca2c50c1b7,mov push mov mov mov pop retn mov mov mov add ldx mov mov mov mov stx nop pop mov icall,mov push mov mov mov pop retn mov mov mov add ldx mov mov mov mov stx nop pop mov icall,both,same,,
4610123,sub_46584B,sub_46584B,15,15,1,1,0,0,21,21,d08f03df49d723c6d27ec69fde5e40e3241e7c0f,d08f03df49d723c6d27ec69fde5e40e3241e7c0f,d9c3d9dfd502a49e82a39df1e5722e37aaa3d446,d9c3d9dfd502a49e82a39df1e5722e37aaa3d446,mov push mov mov mov pop retn mov mov mov add ldx mov mov mov mov stx nop pop mov icall,mov push mov mov mov pop retn mov mov mov add ldx mov mov mov mov stx nop pop mov icall,both,same,,
4611837,"enum SLD_STATUS __crt_strtox::parse_floating_point<class __crt_strtox::c_string_character_source<char>,float>(struct __crt_locale_pointers near * const,class __crt_strtox::c_string_character_source<char>,float near * const)","enum SLD_STATUS __crt_strtox::parse_floating_point<class __crt_strtox::c_string_character_source<char>,float>(struct __crt_locale_pointers near * const,class __crt_strtox::c_string_character_source<char>,float near * const)",118,118,7,7,18,18,186,186,c74700afe8e943aa0d07998bea291bda17491633,c74700afe8e943aa0d07998bea291bda17491633,f62fb40fffbc500790dbeaede0a45925c5dfb71d,f62fb40fffbc500790dbeaede0a45925c5dfb71d,jcnd jcnd goto jcnd mov push mov sub mov xor mov mov push mov test jz test jnz call mov call xor inc jmp lea push lea push push call push lea push push call add mov pop test jz mov mov mov xor call mov pop retn mov mov mov mov und und mov mov und und und mov mov add ldx mov mov mov add ldx mov mov and mov mov setz setp sets mov mov mov and,jcnd jcnd goto jcnd mov push mov sub mov xor mov mov push mov test jz test jnz call mov call xor inc jmp lea push lea push push call push lea push push call add mov pop test jz mov mov mov xor call mov pop retn mov mov mov mov und und mov mov und und und mov mov add ldx mov mov mov add ldx mov mov and mov mov setz setp sets mov mov mov and,both,same,,
4624683,sub_46912B,sub_46912B,23,23,1,1,0,0,44,44,795cce81a581c321361730115c8867ab93545808,795cce81a581c321361730115c8867ab93545808,b146c91039a734cdb6b89e1c8b2b95a47362405e,b146c91039a734cdb6b89e1c8b2b95a47362405e,mov push mov push push push call add pop retn mov mov nop push mov mov add ldx nop push mov mov add ldx nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall,mov push mov push push push call add pop retn mov mov nop push mov mov add ldx nop push mov mov add ldx nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall,both,same,,
4624706,sub_469142,sub_469142,23,23,1,1,0,0,44,44,795cce81a581c321361730115c8867ab93545808,795cce81a581c321361730115c8867ab93545808,a8a5ed5bab6a14fefd376ca0487bf46b8b78e7bc,a8a5ed5bab6a14fefd376ca0487bf46b8b78e7bc,mov push mov push push push call add pop retn mov mov nop push mov mov add ldx nop push mov mov add ldx nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall,mov push mov push push push call add pop retn mov mov nop push mov mov add ldx nop push mov mov add ldx nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall,both,same,,
4629824,"bool __crt_strtox::parse_floating_point_possible_nan_is_ind<wchar_t,class __crt_strtox::input_adapter_character_source<class __crt_stdio_input::string_input_adapter<wchar_t>>>(wchar_t near &,class __crt_strtox::input_adapter_character_source<class __crt_stdio_input::string_input_adapter<wchar_t>> near &)","bool __crt_strtox::parse_floating_point_possible_nan_is_ind<wchar_t,class __crt_strtox::input_adapter_character_source<class __crt_stdio_input::string_input_adapter<wchar_t>>>(wchar_t near &,class __crt_strtox::input_adapter_character_source<class __crt_stdio_input::string_input_adapter<wchar_t>> near &)",64,64,6,6,16,16,115,115,fe1ea1578aca2ed97c43b19f20a4f403ba1408a0,fe1ea1578aca2ed97c43b19f20a4f403ba1408a0,dfbab79843f7f05d1c91fee88347ee98699594ce,dfbab79843f7f05d1c91fee88347ee98699594ce,jcnd jcnd jcnd mov push mov push push xor push mov mov movzx cmp jz cmp jnz mov call add mov cmp jnz mov pop pop mov pop pop retn mov mov mov mov setz setp sets mov mov add ldx mov mov mov mov ldx xdu mov mov add ldx mov setb seto sub setz setp sets mov mov mov mov add ldx mov setb seto sub setz setp sets mov mov lnot mov mov add ldx mov mov,jcnd jcnd jcnd mov push mov push push xor push mov mov movzx cmp jz cmp jnz mov call add mov cmp jnz mov pop pop mov pop pop retn mov mov mov mov setz setp sets mov mov add ldx mov mov mov mov ldx xdu mov mov add ldx mov setb seto sub setz setp sets mov mov mov mov add ldx mov setb seto sub setz setp sets mov mov lnot mov mov add ldx mov mov,both,same,,
4629888,"bool __crt_strtox::parse_floating_point_possible_nan_is_snan<wchar_t,class __crt_strtox::input_adapter_character_source<class __crt_stdio_input::string_input_adapter<wchar_t>>>(wchar_t near &,class __crt_strtox::input_adapter_character_source<class __crt_stdio_input::string_input_adapter<wchar_t>> near &)","bool __crt_strtox::parse_floating_point_possible_nan_is_snan<wchar_t,class __crt_strtox::input_adapter_character_source<class __crt_stdio_input::string_input_adapter<wchar_t>>>(wchar_t near &,class __crt_strtox::input_adapter_character_source<class __crt_stdio_input::string_input_adapter<wchar_t>> near &)",64,64,6,6,16,16,115,115,fe1ea1578aca2ed97c43b19f20a4f403ba1408a0,fe1ea1578aca2ed97c43b19f20a4f403ba1408a0,f324076ec9ddf89242c1aed9769890cb8b893acd,f324076ec9ddf89242c1aed9769890cb8b893acd,jcnd jcnd jcnd mov push mov push push xor push mov mov movzx cmp jz cmp jnz mov call add mov cmp jnz mov pop pop mov pop pop retn mov mov mov mov setz setp sets mov mov add ldx mov mov mov mov ldx xdu mov mov add ldx mov setb seto sub setz setp sets mov mov mov mov add ldx mov setb seto sub setz setp sets mov mov lnot mov mov add ldx mov mov,jcnd jcnd jcnd mov push mov push push xor push mov mov movzx cmp jz cmp jnz mov call add mov cmp jnz mov pop pop mov pop pop retn mov mov mov mov setz setp sets mov mov add ldx mov mov mov mov ldx xdu mov mov add ldx mov setb seto sub setz setp sets mov mov mov mov add ldx mov setb seto sub setz setp sets mov mov lnot mov mov add ldx mov mov,both,same,,
4644558,sub_46DECE,sub_46DECE,9,9,1,1,0,0,19,19,610b58c9f7e523572d9f643b01c2d59d33b72e60,610b58c9f7e523572d9f643b01c2d59d33b72e60,1055c81766227290296c27c9cb076668c8a5db3f,1055c81766227290296c27c9cb076668c8a5db3f,push call pop retn mov nop push mov nop nop mov mov call nop pop nop pop mov icall,push call pop retn mov nop push mov nop nop mov mov call nop pop nop pop mov icall,both,same,,
4647658,__recalloc,__recalloc,120,120,12,12,32,32,272,272,e5fdc560178de8df7e067b29e1cac2c23d59af97,e5fdc560178de8df7e067b29e1cac2c23d59af97,d3d33c36743ac0bfa44b5e6add76fabbecf685e9,d3d33c36743ac0bfa44b5e6add76fabbecf685e9,jcnd jcnd goto jcnd goto jcnd jcnd mov push mov pop jmp mov push mov push mov test jz push xor pop div cmp jnb call mov xor jmp push mov push test jz push call pop mov jmp xor imul push push call mov pop pop test jz cmp jnb sub lea push push push call add pop mov pop pop pop retn mov nop pop mov mov nop push mov nop push mov mov add ldx mov mov,jcnd jcnd goto jcnd goto jcnd jcnd mov push mov pop jmp mov push mov push mov test jz push xor pop div cmp jnb call mov xor jmp push mov push test jz push call pop mov jmp xor imul push push call mov pop pop test jz cmp jnb sub lea push push push call add pop mov pop pop pop retn mov nop pop mov mov nop push mov nop push mov mov add ldx mov mov,both,same,,
4661496,common_get_or_create_environment_nolock_char_,common_get_or_create_environment_nolock_char_,44,44,7,7,18,18,95,95,7a7d611863e44eedf2765a4db1f7d307155fa532,7a7d611863e44eedf2765a4db1f7d307155fa532,7e1eaf1b740f439788663d235a457699895c1589,7e1eaf1b740f439788663d235a457699895c1589,jcnd jcnd goto jcnd jcnd mov mov ldx mov mov and mov mov setz setp sets mov mov lnot mov mov ldx setb seto sub setz setp sets mov mov lnot mov mov mov setz setp sets nop pop mov icall mov nop nop mov mov call mov and mov mov setz setp sets mov mov mov nop nop mov mov call mov and mov mov setz setp sets mov mov lnot mov mov ldx mov nop pop mov icall,jcnd jcnd goto jcnd jcnd mov mov ldx mov mov and mov mov setz setp sets mov mov lnot mov mov ldx setb seto sub setz setp sets mov mov lnot mov mov mov setz setp sets nop pop mov icall mov nop nop mov mov call mov and mov mov setz setp sets mov mov mov nop nop mov mov call mov and mov mov setz setp sets mov mov lnot mov mov ldx mov nop pop mov icall,both,same,,
4663299,sub_472803,sub_472803,22,22,1,1,0,0,34,34,8c8aaf99f084e045118c7a9e13832bfd2e248250,8c8aaf99f084e045118c7a9e13832bfd2e248250,988da727a4ead0d47c3392aa0b51ba1103191a1c,988da727a4ead0d47c3392aa0b51ba1103191a1c,mov mov mov add ldx nop push mov nop push mov nop nop mov mov call nop pop nop pop nop pop mov icall mov push mov push push call pop pop pop retn,mov mov mov add ldx nop push mov nop push mov nop nop mov mov call nop pop nop pop nop pop mov icall mov push mov push push call pop pop pop retn,both,same,,
4663488,sub_4728C0,sub_4728C0,13,13,1,1,0,0,14,14,791b4fecebd507c173c1cf35b88325d91bfb5f0c,791b4fecebd507c173c1cf35b88325d91bfb5f0c,6e45a1111f79e02a6b916b363f43b674dc92d4e7,6e45a1111f79e02a6b916b363f43b674dc92d4e7,mov mov mov mov stx mov mov nop pop mov icall mov mov retn,mov mov mov mov stx mov mov nop pop mov icall mov mov retn,both,same,,
4663856,sub_472A30,sub_472A30,15,15,1,1,0,0,21,21,6a523da04ed1f357f2469076afd981e1dada3d00,6a523da04ed1f357f2469076afd981e1dada3d00,a66d632a0bda7ae65f23b142aad9e30011e61414,a66d632a0bda7ae65f23b142aad9e30011e61414,mov mov mov add ldx mov mov mov mov stx nop pop mov icall mov push mov mov mov pop retn,mov mov mov add ldx mov mov mov mov stx nop pop mov icall mov push mov mov mov pop retn,both,same,,
4664021,sub_472AD5,sub_472AD5,6,6,1,1,0,0,10,10,38c9c2bc628a7a882e4bb2c1db854be5c2c2623b,38c9c2bc628a7a882e4bb2c1db854be5c2c2623b,0d916853b7f7130c5a9682935430d6eb1a8c583a,0d916853b7f7130c5a9682935430d6eb1a8c583a,mov mov ldx mov nop pop mov icall mov retn,mov mov ldx mov nop pop mov icall mov retn,both,same,,
4664027,sub_472ADB,sub_472ADB,15,15,1,1,0,0,21,21,6a523da04ed1f357f2469076afd981e1dada3d00,6a523da04ed1f357f2469076afd981e1dada3d00,bde84bd2d1aec410a0b3f2e649e382c9453f9732,bde84bd2d1aec410a0b3f2e649e382c9453f9732,mov mov mov add ldx mov mov mov mov stx nop pop mov icall mov push mov mov mov pop retn,mov mov mov add ldx mov mov mov mov stx nop pop mov icall mov push mov mov mov pop retn,both,same,,
4664066,sub_472B02,sub_472B02,15,15,1,1,0,0,21,21,6a523da04ed1f357f2469076afd981e1dada3d00,6a523da04ed1f357f2469076afd981e1dada3d00,0079ef02076b2dc6e845f9f05f44296341811609,0079ef02076b2dc6e845f9f05f44296341811609,mov mov mov add ldx mov mov mov mov stx nop pop mov icall mov push mov mov mov pop retn,mov mov mov add ldx mov mov mov mov stx nop pop mov icall mov push mov mov mov pop retn,both,same,,
4664427,__get_fmode_0,__get_fmode_0,44,44,3,3,4,4,80,80,7122bd06ba509e64dca81d1a714b5a9d9431bf4a,7122bd06ba509e64dca81d1a714b5a9d9431bf4a,a4411cf844b5a57051fd195667e946bff92238a6,a4411cf844b5a57051fd195667e946bff92238a6,jcnd goto mov mov mov add ldx mov mov and mov mov setz setp sets mov mov lnot mov nop nop mov mov call mov mov mov mov stx mov nop nop mov mov call mov nop nop nop mov nop pop mov icall mov mov ldx mov mov mov mov stx mov mov mov setz setp sets nop pop mov icall mov push mov mov test jnz call mov call push pop pop retn mov mov xor pop retn,jcnd goto mov mov mov add ldx mov mov and mov mov setz setp sets mov mov lnot mov nop nop mov mov call mov mov mov mov stx mov nop nop mov mov call mov nop nop nop mov nop pop mov icall mov mov ldx mov mov mov mov stx mov mov mov setz setp sets nop pop mov icall mov push mov mov test jnz call mov call push pop pop retn mov mov xor pop retn,both,same,,
4665431,sub_473057,sub_473057,11,11,1,1,0,0,26,26,eb1ce5b86e8e135ce061f60e668d88ce05f4747c,eb1ce5b86e8e135ce061f60e668d88ce05f4747c,252bb58129ef5cf2340e25890523c2733eb52087,252bb58129ef5cf2340e25890523c2733eb52087,mov mov mov setz setp sets mov mov ofadd add setz setp sets mov mov ldx mov nop pop mov icall xor mov inc xchg retn,mov mov mov setz setp sets mov mov ofadd add setz setp sets mov mov ldx mov nop pop mov icall xor mov inc xchg retn,both,same,,
4669264,sub_473F50,sub_473F50,6,6,1,1,0,0,10,10,38c9c2bc628a7a882e4bb2c1db854be5c2c2623b,38c9c2bc628a7a882e4bb2c1db854be5c2c2623b,cff346ace3cfebfa647432736c0a45e3a3db88d5,cff346ace3cfebfa647432736c0a45e3a3db88d5,mov mov ldx mov nop pop mov icall mov retn,mov mov ldx mov nop pop mov icall mov retn,both,same,,
4669317,sub_473F85,sub_473F85,6,6,1,1,0,0,8,8,c478117da1492a3dddc289a319b5d79fa412af55,c478117da1492a3dddc289a319b5d79fa412af55,587bba203fa86ddafb3f425d94f971aabaeb680b,587bba203fa86ddafb3f425d94f971aabaeb680b,mov mov nop pop mov icall mov retn,mov mov nop pop mov icall mov retn,both,same,,
4670255,sub_47432F,sub_47432F,26,26,1,1,0,0,37,37,7ffce278cc86eb6252ccaae4b75191c58cc815de,7ffce278cc86eb6252ccaae4b75191c58cc815de,502466f284178f08455ce84d9ba7b337736b9806,502466f284178f08455ce84d9ba7b337736b9806,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,both,same,,
4670281,sub_474349,sub_474349,26,26,1,1,0,0,37,37,7ffce278cc86eb6252ccaae4b75191c58cc815de,7ffce278cc86eb6252ccaae4b75191c58cc815de,2e2317e5d31636e97a02f61d785214e6d88d7b28,2e2317e5d31636e97a02f61d785214e6d88d7b28,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,both,same,,
4670307,sub_474363,sub_474363,26,26,1,1,0,0,37,37,7ffce278cc86eb6252ccaae4b75191c58cc815de,7ffce278cc86eb6252ccaae4b75191c58cc815de,71014aa83169f60402a592fa890f396ddacc41ad,71014aa83169f60402a592fa890f396ddacc41ad,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,both,same,,
4670333,sub_47437D,sub_47437D,26,26,1,1,0,0,37,37,7ffce278cc86eb6252ccaae4b75191c58cc815de,7ffce278cc86eb6252ccaae4b75191c58cc815de,9a8451923e5b2a83f38b865fa47eb5433157c39c,9a8451923e5b2a83f38b865fa47eb5433157c39c,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,both,same,,
4670359,sub_474397,sub_474397,26,26,1,1,0,0,37,37,7ffce278cc86eb6252ccaae4b75191c58cc815de,7ffce278cc86eb6252ccaae4b75191c58cc815de,26592448009d6056b4f2133bea5a82187b745e6d,26592448009d6056b4f2133bea5a82187b745e6d,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,both,same,,
4670385,sub_4743B1,sub_4743B1,26,26,1,1,0,0,37,37,7ffce278cc86eb6252ccaae4b75191c58cc815de,7ffce278cc86eb6252ccaae4b75191c58cc815de,42110d2e7a51c3fd5bacc807f5d771213b6d6851,42110d2e7a51c3fd5bacc807f5d771213b6d6851,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,both,same,,
4670411,sub_4743CB,sub_4743CB,26,26,1,1,0,0,37,37,7ffce278cc86eb6252ccaae4b75191c58cc815de,7ffce278cc86eb6252ccaae4b75191c58cc815de,6431ddbe8e395518edbffec7ddfeecf4badb9fe3,6431ddbe8e395518edbffec7ddfeecf4badb9fe3,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,mov nop push mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop pop mov icall push push push push call add retn,both,same,,
4672143,___acrt_CompareStringEx@36_0,___acrt_CompareStringEx@36_0,116,116,4,4,8,8,193,193,a85bc8b8ac8708eababb42fbba113a151c60e267,a85bc8b8ac8708eababb42fbba113a151c60e267,522057de5a073dadf01fda3697607baaab4c2cd8,522057de5a073dadf01fda3697607baaab4c2cd8,jcnd goto mov mov mov und und und mov nop nop mov mov call mov mov and mov mov setz setp sets mov mov mov mov add ldx nop push mov mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov,jcnd goto mov mov mov und und und mov nop nop mov mov call mov mov and mov mov setz setp sets mov mov mov mov add ldx nop push mov mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov,both,same,,
4672571,sub_474C3B,sub_474C3B,6,6,1,1,0,0,8,8,c478117da1492a3dddc289a319b5d79fa412af55,c478117da1492a3dddc289a319b5d79fa412af55,e51dd5613337afb61f1e0f8e73e65bc5eedd708c,e51dd5613337afb61f1e0f8e73e65bc5eedd708c,mov mov nop pop mov icall mov retn,mov mov nop pop mov icall mov retn,both,same,,
4672577,sub_474C41,sub_474C41,6,6,1,1,0,0,8,8,c478117da1492a3dddc289a319b5d79fa412af55,c478117da1492a3dddc289a319b5d79fa412af55,c4c2b2f4c8b147037390f89b6ec0bff2e4f794cf,c4c2b2f4c8b147037390f89b6ec0bff2e4f794cf,mov mov nop pop mov icall mov retn,mov mov nop pop mov icall mov retn,both,same,,
